TimeRecording, PositionChange, TimeChange, IndexTriggered
1.779747486114502, 1, 0.0, 0
1.891381025314331, 6, 102.0, 0
1.9955356121063232, 38, 102.0, 0
2.0993995666503906, -8, 101.0, 0
2.2036330699920654, 74, 102.0, 0
2.307582378387451, -51, 101.0, 0
2.4115841388702393, 41, 102.0, 0
2.5154216289520264, -13, 101.0, 0
2.6193597316741943, 19, 102.0, 0
2.7393994331359863, 0, 117.0, 0
2.8513681888580322, -9, 109.0, 0
2.963392496109009, -8, 110.0, 0
3.0673768520355225, 22, 105.0, 0
3.1953988075256348, -15, 121.0, 0
3.347407102584839, -6, 155.0, 0
3.4754321575164795, 12, 124.0, 0
3.739468574523926, -9, 253.0, 0
3.947399377822876, -1, 207.0, 0
4.13139533996582, 1, 177.0, 0
4.379378318786621, -3, 247.0, 0
4.707332372665405, 5, 314.0, 0
4.97128438949585, 5, 260.0, 0
5.2192652225494385, -10, 246.0, 0
5.32329797744751, 6, 95.0, 0
5.467392921447754, -4, 140.0, 0
5.627554655075073, -1, 157.0, 0
5.995397567749023, 1, 363.0, 0
6.403435707092285, 1, 396.0, 0
6.939509630203247, 1, 522.0, 0
7.555424928665161, -1, 605.0, 0
8.21142578125, -1, 639.0, 0
8.595408201217651, 3, 378.0, 0
8.827393770217896, -3, 225.0, 0
9.067417860031128, 7, 235.0, 0
9.203417539596558, -27, 128.0, 0
9.307507038116455, -36, 102.0, 0
9.411382913589478, -25, 101.0, 0
9.523715734481812, 21, 110.0, 0
9.62948727607727, -5, 101.0, 0
9.731391668319702, 10, 102.0, 0
9.835397720336914, -50, 101.0, 0
9.939404010772705, 39, 102.0, 0
10.067370414733887, 0, 132.0, 0
10.195394515991211, -13, 118.0, 0
10.379258394241333, 6, 179.0, 0
10.579262971878052, 1, 203.0, 0
10.707300901412964, -8, 118.0, 0
11.051377058029175, 3, 341.0, 0
11.827491283416748, 1, 756.0, 0
13.091318607330322, -1, 1234.0, 0
15.739423990249634, -1, 2583.0, 0
16.051387786865234, 1, 304.0, 0
16.307428121566772, -1, 253.0, 0
16.45136570930481, -1, 143.0, 0
16.77943205833435, 1, 315.0, 0
17.675522565841675, -1, 882.0, 0
19.355319023132324, -1, 1638.0, 0
20.4434871673584, 1, 1061.0, 0
21.85941219329834, 1, 1387.0, 0
22.267407178878784, 11, 391.0, 0
22.387402057647705, -15, 117.0, 0
22.491422653198242, 13, 102.0, 0
22.60353684425354, -6, 109.0, 0
22.787296772003174, 3, 184.0, 0
22.979309558868408, -7, 184.0, 0
23.20330286026001, -1, 222.0, 0
23.35549521446228, 1, 151.0, 0
23.62239933013916, -1, 252.0, 0
24.419487714767456, 1, 788.0, 0
24.78737998008728, 1, 359.0, 0
25.227702856063843, -1, 427.0, 0
25.33159852027893, -16, 97.0, 0
25.44373846054077, -11, 109.0, 0
25.547654628753662, 34, 102.0, 0
25.6515953540802, -13, 101.0, 0
25.755361795425415, 3, 102.0, 0
25.859363794326782, -13, 101.0, 0
25.96333622932434, 22, 107.0, 0
26.07528591156006, -2, 104.0, 0
26.187269926071167, -11, 110.0, 0
26.307273864746094, 2, 117.0, 0
26.515386819839478, 3, 210.0, 0
26.867393016815186, -1, 341.0, 0
27.075305461883545, -3, 205.0, 0
27.395272254943848, 3, 313.0, 0
28.147659301757812, -1, 732.0, 0
32.57940077781677, 52, 4324.0, 0
32.68360424041748, 219, 101.0, 0
32.787423610687256, 522, 102.0, 0
32.89136981964111, 639, 101.0, 0
32.99530100822449, 864, 102.0, 0
33.09928560256958, 1106, 102.0, 0
33.20328760147095, 1597, 101.0, 0
33.307289361953735, 2103, 102.0, 0
33.411292552948, 2788, 101.0, 0
33.5155553817749, 3521, 101.0, 0
33.619290590286255, 3950, 102.0, 0
33.72328066825867, 4288, 101.0, 0
33.827346086502075, 4469, 102.0, 0
33.93129301071167, 4595, 101.0, 0
34.035303354263306, 4844, 102.0, 0
34.139400482177734, 5072, 101.0, 0
34.24346709251404, 5703, 102.0, 0
34.34744691848755, 6236, 102.0, 0
34.45128417015076, 7000, 101.0, 0
34.55528783798218, 7314, 102.0, 0
34.659417390823364, 7765, 101.0, 0
34.76329040527344, 8083, 102.0, 0
34.86727499961853, 8324, 101.0, 0
34.97132921218872, 8642, 102.0, 0
35.07552218437195, 8821, 101.0, 0
35.17946529388428, 9070, 102.0, 0
35.28339457511902, 9449, 101.0, 0
35.38739037513733, 9555, 102.0, 0
