TimeRecording, PositionChange, TimeChange, IndexTriggered
1.4610135555267334, 1, 0.0, 0
1.6289515495300293, -5, 159.0, 0
1.7647206783294678, -2, 137.0, 0
1.9087567329406738, 3, 143.0, 0
2.3246209621429443, -1, 400.0, 0
2.6124844551086426, 1, 284.0, 0
2.7966501712799072, -1, 184.0, 0
3.3248469829559326, 9, 509.0, 0
3.4446237087249756, 3, 117.0, 0
3.548586845397949, -27, 102.0, 0
3.6525986194610596, 23, 102.0, 0
3.7567994594573975, -14, 101.0, 0
3.8605964183807373, 1, 102.0, 0
3.9726150035858154, 9, 109.0, 0
4.092623710632324, -10, 117.0, 0
4.20463490486145, 5, 110.0, 0
4.396625518798828, -5, 190.0, 0
4.516645669937134, 3, 116.0, 0
4.620480060577393, -6, 104.0, 0
4.820470571517944, 17, 191.0, 0
4.9324891567230225, -18, 110.0, 0
5.06047511100769, 5, 127.0, 0
5.188478946685791, 12, 128.0, 0
5.316628932952881, -9, 121.0, 0
5.644680500030518, 1, 320.0, 0
6.580677509307861, -1, 915.0, 0
6.7966508865356445, 2, 209.0, 0
6.9089086055755615, 3, 109.0, 0
7.052515268325806, -1, 142.0, 0
7.204522609710693, -4, 152.0, 0
7.5804736614227295, -1, 369.0, 0
7.956627130508423, 3, 361.0, 0
10.740691423416138, -1, 2718.0, 0
11.372641324996948, 1, 618.0, 0
11.61260437965393, -5, 240.0, 0
11.74067735671997, 11, 119.0, 0
11.86847734451294, -9, 125.0, 0
12.028486490249634, 1, 158.0, 0
12.17248821258545, 1, 142.0, 0
12.876660585403442, -1, 687.0, 0
13.540687084197998, 1, 653.0, 0
14.444619417190552, -7, 880.0, 0
14.900665760040283, 3, 446.0, 0
15.212623596191406, -15, 299.0, 0
15.31664752960205, 4, 102.0, 0
15.420762538909912, 21, 102.0, 0
15.53273630142212, -11, 109.0, 0
15.636747121810913, 2, 101.0, 0
15.7565016746521, 6, 117.0, 0
15.86050295829773, -12, 102.0, 0
15.972612142562866, 2, 109.0, 0
16.0844783782959, 10, 110.0, 0
16.19647717475891, -5, 111.0, 0
16.3324933052063, -2, 136.0, 0
16.66059446334839, 1, 322.0, 0
16.91670250892639, -1, 244.0, 0
17.244640111923218, 1, 325.0, 0
22.41264843940735, -1, 5044.0, 0
22.51674485206604, -35, 99.0, 0
22.628715753555298, -5, 109.0, 0
22.732726097106934, 91, 102.0, 0
22.836578845977783, 246, 102.0, 0
22.940495252609253, 734, 101.0, 0
23.04449987411499, 1133, 102.0, 0
23.14847707748413, 1305, 101.0, 0
23.252578258514404, 1585, 102.0, 0
23.35648465156555, 1940, 101.0, 0
23.460485696792603, 2415, 102.0, 0
23.564634084701538, 2942, 101.0, 0
23.668747186660767, 3500, 102.0, 0
23.77250075340271, 4148, 102.0, 0
23.876487970352173, 4763, 101.0, 0
23.98060894012451, 5396, 102.0, 0
24.084516525268555, 5987, 101.0, 0
24.188488245010376, 6437, 102.0, 0
24.292481422424316, 6920, 101.0, 0
24.39648127555847, 7387, 102.0, 0
24.500629663467407, 7784, 101.0, 0
24.60463285446167, 8200, 102.0, 0
24.70861268043518, 8488, 102.0, 0
24.812625408172607, 8791, 101.0, 0
24.916640520095825, 8914, 102.0, 0
25.0206081867218, 9005, 101.0, 0
25.12462306022644, 9199, 102.0, 0
25.228621244430542, 9316, 101.0, 0
25.33270812034607, 9592, 102.0, 0
25.43931007385254, 9583, 101.0, 0
25.54061269760132, 9881, 102.0, 0
25.64465093612671, 10050, 101.0, 0
25.748583793640137, 10079, 102.0, 0
25.852614641189575, 10369, 101.0, 0
25.95661973953247, 10267, 102.0, 0
26.06060767173767, 10517, 102.0, 0
26.164616107940674, 10579, 101.0, 0
26.268741607666016, 10463, 102.0, 0
26.372626781463623, 10664, 101.0, 0
26.47660779953003, 10712, 102.0, 0
26.58060646057129, 10802, 102.0, 0
26.68462610244751, 11095, 101.0, 0
26.788480043411255, 11159, 102.0, 0
26.892596006393433, 10067, 101.0, 0
26.99674129486084, 10394, 102.0, 0
27.100574493408203, 9134, 101.0, 0
27.204577445983887, 4534, 102.0, 0
27.308671951293945, 6390, 102.0, 0
27.412564754486084, 8458, 101.0, 0
27.5167396068573, 10293, 102.0, 0
27.62075901031494, 10825, 101.0, 0
27.724489450454712, 10183, 102.0, 0
27.828500986099243, 10195, 101.0, 0
27.93250799179077, 10011, 102.0, 0
28.036592960357666, 9372, 101.0, 0
28.140573740005493, 8325, 102.0, 0
28.2446768283844, 7163, 101.0, 0
28.348594188690186, 5889, 102.0, 0
28.452614307403564, 4082, 101.0, 0
28.556617498397827, 2637, 102.0, 0
28.660611152648926, 2326, 101.0, 0
28.76461172103882, 1329, 102.0, 0
28.868632555007935, 821, 102.0, 0
28.972628831863403, 235, 101.0, 0
29.076493740081787, 11, 102.0, 0
29.180795192718506, -158, 101.0, 0
29.284588098526, -51, 102.0, 0
29.388517141342163, -178, 101.0, 0
29.49292230606079, -232, 102.0, 0
29.5966477394104, -204, 102.0, 0
29.700607776641846, -214, 101.0, 0
29.804699897766113, -216, 102.0, 0
29.908721208572388, -179, 102.0, 0
30.012638092041016, 174, 101.0, 0
30.116577625274658, -121, 102.0, 0
30.220633268356323, 74, 101.0, 0
30.32459282875061, -31, 102.0, 0
30.428654432296753, 13, 101.0, 0
30.532490015029907, -9, 102.0, 0
30.67662811279297, -8, 142.0, 0
30.78062129020691, 18, 100.0, 0
30.90865731239319, -3, 127.0, 0
31.028641939163208, -11, 122.0, 0
31.188596963882446, 7, 151.0, 0
31.54869771003723, 1, 352.0, 0
