TimeRecording, PositionChange, TimeChange, IndexTriggered
1.4541478157043457, -1, 0.0, 0
1.7500333786010742, -5, 284.0, 0
1.9577605724334717, 10, 202.0, 0
2.0697755813598633, 4, 109.0, 0
2.17391300201416, -17, 102.0, 0
2.2779428958892822, 6, 101.0, 0
2.4698033332824707, -3, 188.0, 0
2.613968849182129, -1, 145.0, 0
2.8617868423461914, 5, 243.0, 0
3.597792148590088, -1, 719.0, 0
6.349804639816284, 1, 2687.0, 0
6.6217405796051025, 1, 267.0, 0
7.8458092212677, -3, 1191.0, 0
8.525792121887207, 3, 668.0, 0
8.717920064926147, -3, 183.0, 0
8.901617288589478, -1, 182.0, 0
9.269613981246948, 1, 356.0, 0
9.509820222854614, 3, 237.0, 0
9.661667585372925, -9, 145.0, 0
9.877622604370117, 9, 211.0, 0
10.205615520477295, -1, 321.0, 0
10.381808042526245, -3, 173.0, 0
10.669848918914795, 1, 286.0, 0
11.405796766281128, -1, 712.0, 0
11.605627059936523, 5, 199.0, 0
11.829643249511719, -9, 220.0, 0
12.197628736495972, -21, 354.0, 0
12.30177116394043, 19, 102.0, 0
12.405770778656006, 31, 101.0, 0
12.509756565093994, 1, 102.0, 0
12.613749027252197, -37, 102.0, 0
12.725781440734863, 16, 109.0, 0
12.82974910736084, 6, 101.0, 0
12.933756113052368, -18, 102.0, 0
13.053744792938232, 9, 117.0, 0
13.173750400543213, 3, 118.0, 0
13.35776662826538, -13, 179.0, 0
13.581761360168457, 12, 224.0, 0
13.701777696609497, -7, 112.0, 0
14.013927936553955, 5, 307.0, 0
14.749939203262329, -1, 721.0, 0
18.717775344848633, 5, 3877.0, 0
18.82977318763733, 34, 103.0, 0
18.9339280128479, 110, 102.0, 0
19.03774404525757, 359, 101.0, 0
19.141608476638794, 735, 102.0, 0
19.24559235572815, 1030, 101.0, 0
19.349608898162842, 1430, 102.0, 0
19.453614473342896, 1806, 101.0, 0
19.557613372802734, 2248, 102.0, 0
19.661818981170654, 2495, 102.0, 0
19.76592516899109, 2893, 101.0, 0
19.86962866783142, 3454, 102.0, 0
19.97359824180603, 4101, 101.0, 0
20.077600479125977, 4818, 102.0, 0
20.181623935699463, 5320, 101.0, 0
20.28560519218445, 5637, 102.0, 0
20.389623165130615, 5819, 102.0, 0
20.49372625350952, 5822, 101.0, 0
20.597715616226196, 5840, 102.0, 0
20.701741456985474, 6005, 101.0, 0
20.805716037750244, 6127, 102.0, 0
20.909867525100708, 6322, 101.0, 0
21.013595819473267, 6387, 102.0, 0
21.11773681640625, 6758, 102.0, 0
21.221625089645386, 7152, 101.0, 0
21.32562565803528, 7552, 102.0, 0
21.429688215255737, 7710, 101.0, 0
21.533681631088257, 7741, 102.0, 0
21.637627363204956, 8007, 102.0, 0
21.741786241531372, 7865, 101.0, 0
21.84584617614746, 7967, 102.0, 0
21.949740648269653, 7920, 101.0, 0
22.05364489555359, 7771, 102.0, 0
22.15761089324951, 7647, 102.0, 0
22.261624813079834, 7264, 101.0, 0
22.365700006484985, 7302, 102.0, 0
22.469621896743774, 7063, 102.0, 0
22.573817014694214, 7058, 101.0, 0
22.677839279174805, 6846, 102.0, 0
22.781824588775635, 6909, 101.0, 0
22.885890007019043, 6953, 102.0, 0
22.989896535873413, 7002, 101.0, 0
23.093894958496094, 7123, 102.0, 0
23.197903394699097, 7099, 101.0, 0
23.301910638809204, 7194, 102.0, 0
23.40590810775757, 7252, 102.0, 0
23.509922981262207, 7370, 101.0, 0
23.61391520500183, 7472, 102.0, 0
23.717882871627808, 7483, 101.0, 0
23.82193350791931, 7203, 102.0, 0
23.925909280776978, 6465, 101.0, 0
24.029907941818237, 6447, 102.0, 0
24.133891820907593, 8119, 102.0, 0
24.237897396087646, 6465, 101.0, 0
24.3419086933136, 5896, 102.0, 0
24.44584059715271, 8613, 101.0, 0
24.549909353256226, 5936, 102.0, 0
24.653908014297485, 7126, 101.0, 0
24.758012533187866, 7587, 102.0, 0
24.861910581588745, 7630, 102.0, 0
24.965895414352417, 7485, 101.0, 0
25.0699200630188, 7083, 102.0, 0
25.17394208908081, 6494, 101.0, 0
25.278007984161377, 5847, 102.0, 0
25.381877422332764, 4880, 101.0, 0
25.485910177230835, 3969, 102.0, 0
25.589893579483032, 2984, 102.0, 0
25.693894624710083, 2013, 101.0, 0
25.798455953598022, 1131, 102.0, 0
25.901947259902954, 590, 101.0, 0
26.005629777908325, -22, 102.0, 0
26.109742403030396, -70, 102.0, 0
26.21375870704651, -136, 101.0, 0
26.31764793395996, -227, 102.0, 0
26.429624557495117, -88, 109.0, 0
26.533761024475098, -80, 102.0, 0
26.63775610923767, -27, 102.0, 0
26.741847038269043, -52, 101.0, 0
26.845590353012085, -81, 102.0, 0
26.949615240097046, 63, 101.0, 0
27.05360746383667, 14, 102.0, 0
27.157594203948975, -34, 101.0, 0
27.26159906387329, 10, 102.0, 0
27.373623371124268, 12, 109.0, 0
27.485737562179565, 30, 114.0, 0
27.597731590270996, -16, 105.0, 0
