TimeRecording, PositionChange, TimeChange, IndexTriggered
1.0082554817199707, -1, 352.0, 0
1.4322543144226074, 1, 412.0, 0
1.6161861419677734, 7, 178.0, 0
1.7442059516906738, 1, 125.0, 0
1.8722565174102783, -6, 131.0, 0
1.9927361011505127, -18, 111.0, 0
2.0962207317352295, -27, 102.0, 0
2.240548610687256, -31, 140.0, 0
2.368342399597168, 4, 126.0, 0
2.472447395324707, -16, 101.0, 0
2.5761895179748535, 9, 102.0, 0
2.6802046298980713, 6, 101.0, 0
2.792130947113037, -15, 117.0, 0
2.9761130809783936, 9, 179.0, 0
3.3921027183532715, -3, 400.0, 0
3.7522170543670654, -1, 356.0, 0
4.176312446594238, -1, 415.0, 0
5.064263582229614, 1, 867.0, 0
7.1281561851501465, -1, 2011.0, 0
9.136354207992554, -3, 1960.0, 0
9.352347135543823, 3, 214.0, 0
9.49613356590271, -3, 144.0, 0
9.856074094772339, -1, 349.0, 0
10.192382574081421, 1, 324.0, 0
10.392332792282104, 1, 197.0, 0
11.088113784790039, -1, 679.0, 0
11.96855616569519, 1, 859.0, 0
12.744521141052246, -1, 762.0, 0
14.00823426246643, 3, 1233.0, 0
14.32021975517273, -1, 307.0, 0
14.600206851959229, -1, 269.0, 0
14.992249011993408, 1, 388.0, 0
16.24022078514099, -1, 1213.0, 0
16.864253282546997, -1, 611.0, 0
17.592232704162598, -1, 716.0, 0
17.880213737487793, -4, 273.0, 0
17.99257254600525, -1, 110.0, 0
18.096349000930786, 0, 101.0, 0
18.20011878013611, -14, 102.0, 0
18.304073572158813, 18, 102.0, 0
18.41619324684143, 6, 109.0, 0
18.600088357925415, -5, 185.0, 0
18.70409107208252, 5, 96.0, 0
18.92829656600952, -7, 225.0, 0
19.06425428390503, 3, 133.0, 0
19.208259105682373, -3, 135.0, 0
19.480443239212036, 1, 266.0, 0
20.000136375427246, 1, 514.0, 0
21.24828553199768, -1, 1219.0, 0
24.672173500061035, -13, 3337.0, 0
24.77648091316223, -121, 101.0, 0
24.880117893218994, 196, 102.0, 0
24.984175443649292, 570, 101.0, 0
25.08815860748291, 1003, 102.0, 0
25.192177057266235, 1406, 101.0, 0
25.29611039161682, 1918, 102.0, 0
25.40010166168213, 2275, 102.0, 0
25.504247665405273, 2533, 101.0, 0
25.60817575454712, 2757, 102.0, 0
25.712105989456177, 2972, 101.0, 0
25.816125869750977, 3171, 102.0, 0
25.92007303237915, 3305, 101.0, 0
26.024099826812744, 3437, 102.0, 0
26.128142595291138, 3467, 101.0, 0
26.232070922851562, 3482, 102.0, 0
26.336198806762695, 3637, 101.0, 0
26.440351486206055, 3586, 102.0, 0
26.544057607650757, 3804, 102.0, 0
26.648103713989258, 3808, 101.0, 0
26.752105951309204, 3817, 102.0, 0
26.85608458518982, 3940, 101.0, 0
26.96008324623108, 3769, 102.0, 0
27.06407117843628, 3772, 101.0, 0
27.168076992034912, 3716, 102.0, 0
