TimeRecording, PositionChange, TimeChange, IndexTriggered
6.090157508850098, -1, 0.0, 0
7.018122673034668, 1, 907.0, 0
10.674020528793335, -3, 3568.0, 0
11.20187258720398, 1, 513.0, 0
11.905751466751099, 1, 688.0, 0
12.59387755393982, -1, 674.0, 0
13.441980361938477, 1, 824.0, 0
13.705897092819214, -3, 260.0, 0
14.145872592926025, 1, 430.0, 0
14.31397557258606, -16, 161.0, 0
14.417890787124634, 17, 102.0, 0
14.521867513656616, 4, 102.0, 0
14.625855922698975, 8, 101.0, 0
14.729856491088867, -19, 102.0, 0
14.86586856842041, 9, 135.0, 0
14.97785496711731, 5, 107.0, 0
15.153856992721558, -7, 176.0, 0
15.481868267059326, -1, 323.0, 0
20.842058897018433, 1, 5228.0, 0
20.96184539794922, 17, 116.0, 0
21.066054105758667, 74, 102.0, 0
21.169712781906128, 275, 101.0, 0
21.27373480796814, 567, 102.0, 0
21.377697467803955, 953, 101.0, 0
21.481719970703125, 1432, 102.0, 0
21.585712909698486, 2030, 102.0, 0
21.68971300125122, 2466, 101.0, 0
21.793721675872803, 2913, 102.0, 0
21.89783263206482, 3219, 101.0, 0
22.00183916091919, 3415, 102.0, 0
22.105851888656616, 3602, 101.0, 0
22.209848880767822, 3689, 102.0, 0
22.3137526512146, 3795, 101.0, 0
22.417755842208862, 3825, 102.0, 0
22.522032737731934, 3792, 102.0, 0
22.625824213027954, 3798, 101.0, 0
22.729719877243042, 3734, 102.0, 0
22.8337345123291, 3716, 101.0, 0
22.937861680984497, 3635, 102.0, 0
23.042033910751343, 3595, 102.0, 0
23.145751476287842, 3541, 101.0, 0
23.249739170074463, 3502, 101.0, 0
23.35375452041626, 3449, 102.0, 0
23.457732677459717, 3451, 102.0, 0
23.56173539161682, 3436, 101.0, 0
23.665743112564087, 3428, 102.0, 0
23.769856929779053, 3454, 101.0, 0
23.87399697303772, 3497, 102.0, 0
23.977729082107544, 3730, 101.0, 0
24.081782579421997, 3828, 102.0, 0
24.185831546783447, 3903, 102.0, 0
24.289723873138428, 3906, 101.0, 0
24.393792152404785, 3884, 102.0, 0
24.49773931503296, 3832, 102.0, 0
24.601731538772583, 3791, 101.0, 0
24.706194400787354, 3668, 102.0, 0
24.809978485107422, 3611, 101.0, 0
24.91402268409729, 3591, 102.0, 0
25.018022060394287, 3570, 101.0, 0
25.121906995773315, 3629, 102.0, 0
25.225828886032104, 3602, 101.0, 0
