TimeRecording, PositionChange, TimeChange, IndexTriggered
7.553749322891235, -1, 0.0, 0
10.129474878311157, -1, 2514.0, 0
12.417425870895386, 1, 2230.0, 0
12.633406639099121, 1, 210.0, 0
12.777400732040405, 1, 145.0, 0
12.95341181755066, -3, 169.0, 0
13.153390407562256, 3, 197.0, 0
13.80140233039856, -1, 633.0, 0
14.201600313186646, -1, 390.0, 0
14.857250690460205, -1, 643.0, 0
15.169349431991577, 1, 306.0, 0
15.961451530456543, -3, 771.0, 0
16.56122589111328, 3, 584.0, 0
16.681326150894165, -11, 115.0, 0
16.78522801399231, 14, 102.0, 0
16.88945460319519, 1, 101.0, 0
16.99323034286499, -28, 105.0, 0
17.097392320632935, 10, 98.0, 0
17.20125985145569, 16, 102.0, 0
17.30531668663025, -6, 102.0, 0
17.457252025604248, -2, 150.0, 0
17.705514192581177, 0, 241.0, 0
17.80950379371643, 7, 101.0, 0
17.937498331069946, 1, 130.0, 0
18.169332027435303, -5, 227.0, 0
18.537248373031616, 1, 354.0, 0
19.801446199417114, -1, 1237.0, 0
24.07338786125183, -1, 4175.0, 0
24.42555022239685, 1, 340.0, 0
24.785274982452393, 7, 350.0, 0
24.88924551010132, 113, 101.0, 0
24.993322372436523, 186, 102.0, 0
25.097350120544434, 420, 101.0, 0
25.201268672943115, 761, 102.0, 0
25.305314779281616, 983, 101.0, 0
25.409321784973145, 1305, 102.0, 0
25.513370275497437, 1582, 101.0, 0
25.617385625839233, 2032, 102.0, 0
25.721253395080566, 2540, 101.0, 0
25.825374841690063, 3088, 102.0, 0
25.92929697036743, 3564, 102.0, 0
26.03324270248413, 4034, 101.0, 0
26.137404680252075, 4410, 102.0, 0
26.241370677947998, 4900, 101.0, 0
26.3454532623291, 5365, 102.0, 0
26.44948434829712, 5831, 101.0, 0
26.553269147872925, 6333, 102.0, 0
26.657277822494507, 6856, 101.0, 0
26.761270999908447, 7431, 102.0, 0
26.865315675735474, 7828, 102.0, 0
26.96924376487732, 8173, 101.0, 0
27.07327151298523, 8544, 102.0, 0
27.177253246307373, 8796, 101.0, 0
27.28140664100647, 8898, 102.0, 0
27.3854501247406, 9192, 102.0, 0
27.48953413963318, 9283, 101.0, 0
27.593409538269043, 9527, 102.0, 0
27.69722843170166, 9727, 101.0, 0
27.801228046417236, 9830, 102.0, 0
27.90522861480713, 9966, 101.0, 0
28.009227752685547, 10104, 102.0, 0
28.113223791122437, 10093, 101.0, 0
28.217493295669556, 10287, 102.0, 0
28.32135534286499, 10240, 102.0, 0
28.425636768341064, 10365, 101.0, 0
28.52926993370056, 10391, 102.0, 0
28.63327717781067, 10231, 101.0, 0
28.737263202667236, 10354, 102.0, 0
28.84126853942871, 10369, 101.0, 0
28.945369958877563, 10351, 102.0, 0
29.049246788024902, 10533, 101.0, 0
29.15337300300598, 10553, 102.0, 0
29.25739097595215, 10886, 102.0, 0
29.361498832702637, 9122, 101.0, 0
29.46568489074707, 11272, 102.0, 0
29.569323539733887, 8822, 102.0, 0
29.673355102539062, 7632, 101.0, 0
29.777255058288574, 9068, 102.0, 0
29.881260633468628, 10702, 102.0, 0
29.985318660736084, 10686, 101.0, 0
30.089258432388306, 9040, 102.0, 0
30.193231105804443, 8990, 101.0, 0
30.297523260116577, 7793, 102.0, 0
30.40142011642456, 7744, 101.0, 0
30.505540370941162, 5326, 102.0, 0
30.609342336654663, 5470, 102.0, 0
30.713260889053345, 3360, 101.0, 0
30.81726574897766, 2742, 101.0, 0
30.9212589263916, 1483, 102.0, 0
31.025296211242676, 822, 102.0, 0
31.129281282424927, 531, 101.0, 0
31.23361372947693, -122, 102.0, 0
31.337488174438477, 68, 101.0, 0
31.44126868247986, -367, 102.0, 0
31.54531979560852, 19, 101.0, 0
31.649253606796265, -155, 102.0, 0
31.753252267837524, -68, 102.0, 0
31.85725212097168, 35, 101.0, 0
31.961262702941895, -161, 102.0, 0
32.0654239654541, 60, 101.0, 0
32.16940712928772, -43, 102.0, 0
32.273571252822876, 45, 101.0, 0
32.377318382263184, -20, 107.0, 0
32.48129224777222, -10, 96.0, 0
32.60126614570618, 13, 119.0, 0
32.70541715621948, 2, 100.0, 0
32.825337171554565, -6, 119.0, 0
32.94534778594971, 1, 115.0, 0
33.05723285675049, 2, 110.0, 0
33.18544363975525, 6, 125.0, 0
33.297372817993164, 57, 109.0, 0
33.40134572982788, -20, 102.0, 0
33.51349592208862, 4, 109.0, 0
33.625229835510254, 11, 109.0, 0
33.801225423812866, 4, 177.0, 0
34.04922342300415, 1, 244.0, 0
34.249361515045166, -3, 192.0, 0
34.53749060630798, 1, 286.0, 0
35.02539372444153, 3, 476.0, 0
35.44936561584473, 5, 411.0, 0
35.65735125541687, -7, 199.0, 0
35.84924268722534, 5, 193.0, 0
36.23328423500061, 3, 377.0, 0
36.385305404663086, 29, 141.0, 0
36.49729084968567, 3, 111.0, 0
36.6015989780426, -13, 100.0, 0
36.70574617385864, -51, 102.0, 0
36.80950665473938, -25, 102.0, 0
36.91344332695007, 14, 101.0, 0
37.02559781074524, -35, 110.0, 0
