TimeRecording, PositionChange, TimeChange, IndexTriggered
0.9916436672210693, 1, 181.0, 0
1.2237002849578857, -1, 223.0, 0
1.447683572769165, -9, 218.0, 0
1.5597889423370361, 7, 109.0, 0
1.6797764301300049, 3, 121.0, 0
1.9036386013031006, -5, 221.0, 0
2.239657163619995, 3, 327.0, 0
3.8396620750427246, 1, 1561.0, 0
4.0716376304626465, -1, 230.0, 0
4.239634275436401, -3, 162.0, 0
4.535642385482788, 3, 288.0, 0
5.255556583404541, -1, 700.0, 0
7.031574249267578, 1, 1735.0, 0
10.031761407852173, 1, 2933.0, 0
10.367737293243408, -1, 325.0, 0
10.648196935653687, 1, 275.0, 0
11.215577363967896, -1, 556.0, 0
11.983701705932617, -3, 746.0, 0
12.183610200881958, 5, 199.0, 0
12.37568736076355, -3, 184.0, 0
13.391664028167725, -1, 995.0, 0
13.663494348526001, -11, 262.0, 0
13.799483299255371, 11, 133.0, 0
13.943493366241455, 4, 145.0, 0
14.04751443862915, -7, 97.0, 0
14.151523351669312, 2, 101.0, 0
14.263663053512573, -1, 110.0, 0
14.671671152114868, 1, 404.0, 0
14.927697896957397, 3, 245.0, 0
15.455641269683838, -1, 519.0, 0
17.623701095581055, -1, 2116.0, 0
19.671655893325806, -6, 1997.0, 0
19.77563238143921, -83, 102.0, 0
19.87962579727173, 151, 101.0, 0
19.983608722686768, 360, 102.0, 0
20.088000059127808, 617, 101.0, 0
20.19184684753418, 1024, 102.0, 0
20.29563021659851, 1429, 102.0, 0
20.399678230285645, 1849, 101.0, 0
20.503623485565186, 2371, 102.0, 0
20.607539892196655, 2844, 101.0, 0
20.711564302444458, 3213, 102.0, 0
20.815492868423462, 3537, 101.0, 0
20.91947913169861, 3818, 102.0, 0
21.0234854221344, 4145, 101.0, 0
21.127747535705566, 4571, 102.0, 0
21.2316415309906, 4975, 101.0, 0
21.335614919662476, 5381, 102.0, 0
21.439640045166016, 5679, 101.0, 0
21.54361081123352, 5926, 102.0, 0
21.647509813308716, 6198, 101.0, 0
21.751508951187134, 6312, 102.0, 0
21.85551166534424, 6468, 102.0, 0
21.959551572799683, 6654, 101.0, 0
22.06379771232605, 6630, 102.0, 0
22.167702198028564, 6796, 101.0, 0
22.27159333229065, 6958, 102.0, 0
22.375526428222656, 6947, 101.0, 0
22.4795184135437, 7131, 102.0, 0
22.583584308624268, 7135, 101.0, 0
22.687495946884155, 7279, 102.0, 0
22.791507720947266, 7483, 101.0, 0
22.89591121673584, 7504, 102.0, 0
22.999645233154297, 7542, 101.0, 0
23.1035373210907, 7460, 102.0, 0
23.207494020462036, 7490, 101.0, 0
23.3115017414093, 7367, 102.0, 0
23.415497303009033, 7361, 101.0, 0
23.519508361816406, 7336, 102.0, 0
23.62360143661499, 7229, 101.0, 0
23.727771282196045, 7255, 102.0, 0
23.83153009414673, 7218, 101.0, 0
23.9355251789093, 7124, 102.0, 0
24.039674997329712, 7041, 102.0, 0
24.143504858016968, 7009, 101.0, 0
24.247494220733643, 7116, 102.0, 0
24.351507425308228, 7000, 101.0, 0
24.45550560951233, 6931, 102.0, 0
24.559667587280273, 7066, 101.0, 0
24.663519620895386, 6991, 102.0, 0
24.767505168914795, 6976, 101.0, 0
24.87150502204895, 7043, 102.0, 0
24.975512981414795, 5049, 101.0, 0
25.07963991165161, 5760, 102.0, 0
25.183500289916992, 5811, 101.0, 0
25.28772234916687, 7501, 102.0, 0
25.39162826538086, 5413, 102.0, 0
25.495627641677856, 5146, 101.0, 0
25.59962797164917, 8631, 102.0, 0
25.703638553619385, 5669, 101.0, 0
25.80770254135132, 6622, 102.0, 0
25.911631107330322, 7661, 101.0, 0
26.015654802322388, 6768, 102.0, 0
26.119781732559204, 7537, 102.0, 0
26.22350835800171, 6847, 101.0, 0
26.327495098114014, 6887, 102.0, 0
26.43148684501648, 6226, 101.0, 0
26.535482168197632, 5017, 102.0, 0
26.639484167099, 4514, 101.0, 0
26.743555545806885, 2945, 102.0, 0
26.847583293914795, 2402, 101.0, 0
26.951627016067505, 1014, 102.0, 0
27.055747747421265, 845, 101.0, 0
27.159515380859375, 229, 102.0, 0
27.263932943344116, -116, 101.0, 0
27.368053674697876, 52, 102.0, 0
27.471874237060547, -318, 101.0, 0
27.575482606887817, 89, 102.0, 0
27.67947745323181, -173, 102.0, 0
27.78358554840088, -3, 101.0, 0
27.887816190719604, 36, 102.0, 0
