TimeRecording, PositionChange, TimeChange, IndexTriggered
1.991854190826416, 1, 0.0, 0
2.1995811462402344, -5, 200.0, 0
2.5675318241119385, 3, 361.0, 0
4.215630292892456, 1, 1608.0, 0
6.175591230392456, -1, 1916.0, 0
7.751503229141235, 1, 1537.0, 0
7.864031791687012, -4, 106.0, 0
8.039596557617188, 4, 179.0, 0
8.159868478775024, 4, 110.0, 0
8.447397708892822, -5, 282.0, 0
8.631385087966919, 3, 184.0, 0
9.063531875610352, -3, 419.0, 0
9.463384866714478, 1, 390.0, 0
9.671412467956543, 2, 202.0, 0
9.927511930465698, -5, 256.0, 0
10.575462818145752, 1, 628.0, 0
10.759384393692017, -5, 184.0, 0
10.943392753601074, 12, 176.0, 0
11.119584083557129, -13, 173.0, 0
11.271538257598877, -7, 145.0, 0
11.375533103942871, -1, 103.0, 0
11.479584693908691, 21, 100.0, 0
11.591512203216553, -9, 110.0, 0
11.703519105911255, 1, 109.0, 0
11.807519912719727, 4, 102.0, 0
11.943530797958374, 1, 133.0, 0
12.07987928390503, -9, 125.0, 0
12.247397899627686, 7, 177.0, 0
12.39938497543335, -1, 143.0, 0
12.591413259506226, 1, 190.0, 0
13.111540079116821, 1, 506.0, 0
18.43153190612793, 1, 5200.0, 0
18.607523679733276, -13, 166.0, 0
18.71171736717224, 88, 102.0, 0
18.81551742553711, 287, 101.0, 0
18.919618606567383, 468, 102.0, 0
19.02351713180542, 740, 102.0, 0
19.1275577545166, 1249, 101.0, 0
19.231627702713013, 1832, 102.0, 0
19.335516929626465, 2655, 101.0, 0
19.43970823287964, 3301, 102.0, 0
19.54356360435486, 3800, 102.0, 0
19.647435665130615, 4069, 101.0, 0
19.751418590545654, 4063, 102.0, 0
19.85549235343933, 3950, 101.0, 0
19.95940375328064, 4050, 102.0, 0
20.063414812088013, 4416, 102.0, 0
20.167436838150024, 4783, 101.0, 0
20.271661043167114, 5018, 102.0, 0
20.375800848007202, 5404, 101.0, 0
20.48003339767456, 5761, 102.0, 0
20.58371877670288, 6008, 101.0, 0
20.687687397003174, 6558, 102.0, 0
20.7916738986969, 6845, 101.0, 0
20.89567995071411, 7085, 102.0, 0
20.999613046646118, 7368, 101.0, 0
21.10349702835083, 7511, 102.0, 0
21.20769429206848, 7581, 102.0, 0
21.31143283843994, 7642, 101.0, 0
21.415419816970825, 7645, 102.0, 0
21.519444942474365, 7632, 101.0, 0
21.62341833114624, 7555, 102.0, 0
21.727633237838745, 7491, 102.0, 0
21.831830501556396, 7388, 101.0, 0
21.935402631759644, 7259, 102.0, 0
22.039376258850098, 7270, 102.0, 0
22.143399000167847, 7097, 101.0, 0
22.247480630874634, 7138, 102.0, 0
22.351391315460205, 7075, 101.0, 0
22.455397605895996, 6995, 102.0, 0
22.559648275375366, 7024, 101.0, 0
22.66375470161438, 7066, 102.0, 0
22.767728805541992, 7062, 101.0, 0
22.871782779693604, 7006, 102.0, 0
22.975637197494507, 7139, 101.0, 0
23.079577684402466, 7150, 102.0, 0
23.183475017547607, 7139, 101.0, 0
23.28742218017578, 7161, 102.0, 0
23.39143657684326, 7346, 101.0, 0
23.495430946350098, 7408, 102.0, 0
23.599415063858032, 7419, 102.0, 0
23.703613996505737, 6646, 101.0, 0
23.807765007019043, 6254, 102.0, 0
23.91161274909973, 6366, 101.0, 0
24.015403270721436, 6455, 102.0, 0
24.11946678161621, 3420, 101.0, 0
24.223406076431274, 2270, 102.0, 0
24.32741117477417, 6308, 101.0, 0
24.43140721321106, 7808, 102.0, 0
24.53541588783264, 6247, 101.0, 0
24.639483213424683, 6835, 102.0, 0
24.74353337287903, 7378, 101.0, 0
24.847516298294067, 7232, 102.0, 0
24.951539278030396, 7304, 101.0, 0
25.055397033691406, 7310, 102.0, 0
25.159396409988403, 6593, 101.0, 0
25.26338768005371, 6482, 102.0, 0
25.367403507232666, 5168, 101.0, 0
25.47138738632202, 4550, 102.0, 0
25.57538628578186, 2913, 102.0, 0
25.6795756816864, 2455, 101.0, 0
25.783597230911255, 1197, 102.0, 0
25.887755393981934, 615, 101.0, 0
25.991564750671387, 370, 102.0, 0
26.095598220825195, 6, 101.0, 0
26.19965934753418, -79, 102.0, 0
26.30350375175476, -165, 102.0, 0
26.40751051902771, -98, 101.0, 0
26.51151180267334, -95, 102.0, 0
26.615506172180176, -96, 102.0, 0
26.719907760620117, -19, 101.0, 0
26.82379913330078, -114, 102.0, 0
26.927841186523438, 68, 102.0, 0
27.031667232513428, -19, 102.0, 0
27.13559055328369, 23, 101.0, 0
27.239622354507446, -38, 102.0, 0
27.34351897239685, 15, 101.0, 0
27.455501317977905, -1, 117.0, 0
27.567538022994995, 9, 102.0, 0
27.703495264053345, -10, 135.0, 0
27.879817962646484, 9, 170.0, 0
28.11943030357361, -7, 240.0, 0
