File:,"C:\data\20201120 cirris\Logger_xsensor_pneu_dda_v2_00.XSN"
Frame,Date,Time,Units,Threshold,Sensor,Rows,Columns,Average Pressure,Peak Pressure,Contact Area (cm²),Est. Load (N),Std Dev.,COP Row,COP Column,Frame Notes
1,"2020 Nov 20","17:46:25",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,55","256,0","2056,45","2016,65","50,61","15,22","18,05",""
2,"2020 Nov 20","17:46:25",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,42","256,0","2059,68","2016,17","50,63","15,22","18,05",""
3,"2020 Nov 20","17:46:25",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,45","256,0","2059,68","2016,95","50,64","15,22","18,06",""
4,"2020 Nov 20","17:46:25",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,48","256,0","2059,68","2017,89","50,68","15,22","18,05",""
5,"2020 Nov 20","17:46:25",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,49","256,0","2059,68","2017,95","50,67","15,22","18,06",""
6,"2020 Nov 20","17:46:25",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,54","256,0","2059,68","2019,39","50,69","15,22","18,06",""
7,"2020 Nov 20","17:46:25",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,53","256,0","2059,68","2019,13","50,68","15,22","18,06",""
8,"2020 Nov 20","17:46:25",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,59","256,0","2058,06","2019,31","50,66","15,23","18,06",""
9,"2020 Nov 20","17:46:25",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,52","256,0","2059,68","2018,93","50,67","15,22","18,05",""
10,"2020 Nov 20","17:46:25",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,51","256,0","2059,68","2018,72","50,68","15,22","18,05",""
11,"2020 Nov 20","17:46:25",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,47","256,0","2059,68","2017,53","50,65","15,22","18,06",""
12,"2020 Nov 20","17:46:25",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,55","256,0","2058,06","2017,99","50,63","15,23","18,06",""
13,"2020 Nov 20","17:46:25",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,63","256,0","2056,45","2018,75","50,62","15,23","18,06",""
14,"2020 Nov 20","17:46:25",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,56","256,0","2058,06","2018,35","50,63","15,23","18,05",""
15,"2020 Nov 20","17:46:25",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,45","256,0","2059,68","2017,01","50,64","15,22","18,06",""
16,"2020 Nov 20","17:46:26",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,54","256,0","2058,06","2017,89","50,63","15,23","18,06",""
17,"2020 Nov 20","17:46:26",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,49","256,0","2059,68","2017,92","50,64","15,22","18,06",""
18,"2020 Nov 20","17:46:26",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,47","256,0","2059,68","2017,57","50,66","15,22","18,05",""
19,"2020 Nov 20","17:46:26",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,54","256,0","2059,68","2019,28","50,68","15,23","18,06",""
20,"2020 Nov 20","17:46:26",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,57","256,0","2058,06","2018,75","50,64","15,23","18,05",""
21,"2020 Nov 20","17:46:26",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,51","256,0","2059,68","2018,56","50,65","15,23","18,05",""
22,"2020 Nov 20","17:46:26",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,55","256,0","2059,68","2019,58","50,67","15,23","18,05",""
23,"2020 Nov 20","17:46:26",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,52","256,0","2059,68","2018,75","50,65","15,23","18,05",""
24,"2020 Nov 20","17:46:26",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,52","256,0","2059,68","2018,81","50,67","15,22","18,05",""
25,"2020 Nov 20","17:46:26",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,49","256,0","2059,68","2018,08","50,64","15,22","18,05",""
26,"2020 Nov 20","17:46:26",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,47","256,0","2059,68","2017,46","50,65","15,22","18,06",""
27,"2020 Nov 20","17:46:26",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,55","256,0","2058,06","2018,15","50,63","15,23","18,06",""
28,"2020 Nov 20","17:46:26",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,62","256,0","2058,06","2020,1","50,67","15,23","18,06",""
29,"2020 Nov 20","17:46:26",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,57","256,0","2059,68","2020,36","50,7","15,23","18,05",""
30,"2020 Nov 20","17:46:26",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,62","256,0","2058,06","2019,94","50,67","15,23","18,06",""
31,"2020 Nov 20","17:46:26",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,58","256,0","2058,06","2019,06","50,64","15,23","18,06",""
32,"2020 Nov 20","17:46:26",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,59","256,0","2059,68","2020,65","50,71","15,23","18,06",""
