File:,"C:\data\20201120 cirris\Logger_xsensor_pneu_dda_v1_03.XSN"
Frame,Date,Time,Units,Threshold,Sensor,Rows,Columns,Average Pressure,Peak Pressure,Contact Area (cm²),Est. Load (N),Std Dev.,COP Row,COP Column,Frame Notes
1,"2020 Nov 20","17:31:36",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,07","256,0","2062,9","2119,52","47,89","15,73","18,36",""
2,"2020 Nov 20","17:31:36",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,98","256,0","2066,13","2120,45","47,95","15,73","18,36",""
3,"2020 Nov 20","17:31:36",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,04","256,0","2064,52","2120,62","47,93","15,73","18,36",""
4,"2020 Nov 20","17:31:36",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,01","256,0","2064,52","2119,68","47,91","15,73","18,36",""
5,"2020 Nov 20","17:31:36",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,94","256,0","2066,13","2119,35","47,94","15,73","18,36",""
6,"2020 Nov 20","17:31:36",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,07","256,0","2062,9","2119,72","47,87","15,73","18,35",""
7,"2020 Nov 20","17:31:36",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,93","256,0","2066,13","2119,14","47,92","15,73","18,36",""
8,"2020 Nov 20","17:31:36",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,89","256,0","2066,13","2117,9","47,91","15,73","18,35",""
9,"2020 Nov 20","17:31:36",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,95","256,0","2064,52","2118,06","47,88","15,73","18,36",""
10,"2020 Nov 20","17:31:36",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,95","256,0","2066,13","2119,72","47,94","15,73","18,36",""
11,"2020 Nov 20","17:31:36",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,03","256,0","2064,52","2120,28","47,92","15,73","18,35",""
12,"2020 Nov 20","17:31:36",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,92","256,0","2064,52","2117,29","47,87","15,73","18,35",""
13,"2020 Nov 20","17:31:36",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,96","256,0","2064,52","2118,19","47,88","15,73","18,36",""
14,"2020 Nov 20","17:31:36",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,93","256,0","2064,52","2117,54","47,88","15,73","18,36",""
