File:,"C:\data\20201120 cirris\Logger_xsensor_pneu_dda_v2_01.XSN"
Frame,Date,Time,Units,Threshold,Sensor,Rows,Columns,Average Pressure,Peak Pressure,Contact Area (cm²),Est. Load (N),Std Dev.,COP Row,COP Column,Frame Notes
1,"2020 Nov 20","17:47:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,7","256,0","2067,74","2031,79","47,95","15,44","18,24",""
2,"2020 Nov 20","17:47:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,71","256,0","2067,74","2032,1","47,93","15,44","18,24",""
3,"2020 Nov 20","17:47:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,68","256,0","2067,74","2031,3","47,94","15,44","18,24",""
4,"2020 Nov 20","17:47:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,71","256,0","2067,74","2031,95","47,94","15,44","18,24",""
5,"2020 Nov 20","17:47:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,65","256,0","2067,74","2030,27","47,9","15,44","18,24",""
6,"2020 Nov 20","17:47:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,61","256,0","2067,74","2029,18","47,88","15,44","18,24",""
7,"2020 Nov 20","17:47:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,57","256,0","2067,74","2028,09","47,86","15,44","18,24",""
8,"2020 Nov 20","17:47:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,54","256,0","2067,74","2027,39","47,84","15,44","18,24",""
9,"2020 Nov 20","17:47:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,6","256,0","2067,74","2028,88","47,87","15,44","18,24",""
10,"2020 Nov 20","17:47:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,63","256,0","2067,74","2029,74","47,88","15,44","18,24",""
11,"2020 Nov 20","17:47:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,51","256,0","2067,74","2026,6","47,84","15,44","18,24",""
