File:,"C:\data\20201120 cirris\Logger_xsensor_pneu_dda_v1_02.XSN"
Frame,Date,Time,Units,Threshold,Sensor,Rows,Columns,Average Pressure,Peak Pressure,Contact Area (cm²),Est. Load (N),Std Dev.,COP Row,COP Column,Frame Notes
1,"2020 Nov 20","17:29:49",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,13","256,0","2064,52","2123,0","47,95","15,74","18,42",""
2,"2020 Nov 20","17:29:49",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,09","256,0","2064,52","2121,87","47,93","15,74","18,42",""
3,"2020 Nov 20","17:29:49",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,05","256,0","2064,52","2120,87","47,91","15,74","18,43",""
4,"2020 Nov 20","17:29:49",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,0","256,0","2064,52","2119,33","47,87","15,75","18,42",""
5,"2020 Nov 20","17:29:49",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,01","256,0","2064,52","2119,78","47,88","15,75","18,43",""
6,"2020 Nov 20","17:29:49",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,11","256,0","2064,52","2122,38","47,92","15,75","18,42",""
7,"2020 Nov 20","17:29:49",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,09","256,0","2064,52","2121,81","47,91","15,75","18,43",""
8,"2020 Nov 20","17:29:49",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,07","256,0","2064,52","2121,34","47,91","15,74","18,42",""
9,"2020 Nov 20","17:29:49",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,98","256,0","2064,52","2118,89","47,88","15,74","18,43",""
10,"2020 Nov 20","17:29:49",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,05","256,0","2064,52","2120,64","47,91","15,74","18,43",""
11,"2020 Nov 20","17:29:49",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,03","256,0","2064,52","2120,32","47,9","15,74","18,43",""
12,"2020 Nov 20","17:29:49",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,05","256,0","2064,52","2120,86","47,91","15,74","18,43",""
13,"2020 Nov 20","17:29:49",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,07","256,0","2064,52","2121,26","47,92","15,74","18,43",""
14,"2020 Nov 20","17:29:50",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,04","256,0","2064,52","2120,45","47,91","15,74","18,43",""
15,"2020 Nov 20","17:29:50",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,02","256,0","2064,52","2120,04","47,9","15,74","18,42",""
16,"2020 Nov 20","17:29:50",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,97","256,0","2064,52","2118,51","47,88","15,74","18,43",""
17,"2020 Nov 20","17:29:50",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,0","256,0","2064,52","2119,44","47,87","15,75","18,43",""
18,"2020 Nov 20","17:29:50",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,03","256,0","2064,52","2120,16","47,89","15,74","18,43",""
19,"2020 Nov 20","17:29:50",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,96","256,0","2064,52","2118,39","47,87","15,74","18,43",""
20,"2020 Nov 20","17:29:50",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"77,06","256,0","2064,52","2121,1","47,92","15,74","18,43",""
