File:,"C:\data\20201120 cirris\Logger_xsensor_pneu_dda_v1_00.XSN"
Frame,Date,Time,Units,Threshold,Sensor,Rows,Columns,Average Pressure,Peak Pressure,Contact Area (cm²),Est. Load (N),Std Dev.,COP Row,COP Column,Frame Notes
1,"2020 Nov 20","17:26:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,64","256,0","2066,13","2111,09","47,56","15,78","18,28",""
2,"2020 Nov 20","17:26:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,56","256,0","2066,13","2108,84","47,53","15,78","18,28",""
3,"2020 Nov 20","17:26:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,55","256,0","2066,13","2108,57","47,52","15,78","18,28",""
4,"2020 Nov 20","17:26:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,64","256,0","2066,13","2111,0","47,56","15,78","18,28",""
5,"2020 Nov 20","17:26:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,61","256,0","2066,13","2110,43","47,54","15,78","18,28",""
6,"2020 Nov 20","17:26:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,53","256,0","2066,13","2108,06","47,51","15,78","18,28",""
7,"2020 Nov 20","17:26:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,51","256,0","2066,13","2107,55","47,51","15,78","18,28",""
8,"2020 Nov 20","17:26:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,54","256,0","2066,13","2108,27","47,51","15,78","18,28",""
9,"2020 Nov 20","17:26:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,55","256,0","2066,13","2108,53","47,52","15,78","18,28",""
10,"2020 Nov 20","17:26:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,57","256,0","2066,13","2109,13","47,54","15,78","18,28",""
11,"2020 Nov 20","17:26:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,53","256,0","2066,13","2108,13","47,52","15,78","18,28",""
12,"2020 Nov 20","17:26:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,54","256,0","2066,13","2108,34","47,51","15,78","18,28",""
13,"2020 Nov 20","17:26:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,48","256,0","2066,13","2106,59","47,5","15,78","18,29",""
14,"2020 Nov 20","17:26:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,53","256,0","2066,13","2108,13","47,51","15,78","18,28",""
15,"2020 Nov 20","17:26:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,54","256,0","2066,13","2108,27","47,52","15,78","18,28",""
16,"2020 Nov 20","17:26:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,49","256,0","2066,13","2106,99","47,49","15,78","18,28",""
17,"2020 Nov 20","17:26:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,47","256,0","2066,13","2106,41","47,49","15,78","18,29",""
18,"2020 Nov 20","17:26:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,59","256,0","2066,13","2109,84","47,54","15,78","18,28",""
19,"2020 Nov 20","17:26:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"76,55","256,0","2066,13","2108,66","47,52","15,78","18,28",""
