File:,"C:\data\20201113 cirris\Logger_xsensor_pneu_3cm_v1_02.XSN"
Frame,Date,Time,Units,Threshold,Sensor,Rows,Columns,Average Pressure,Peak Pressure,Contact Area (cm²),Est. Load (N),Std Dev.,COP Row,COP Column,Frame Notes
1,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,52","256,0","1735,48","1631,58","38,55","13,40","19,02",""
2,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,62","256,0","1733,87","1632,43","38,54","13,40","19,03",""
3,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,65","256,0","1733,87","1633,17","38,57","13,40","19,02",""
4,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,63","256,0","1733,87","1632,72","38,56","13,40","19,03",""
5,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,61","256,0","1735,48","1633,68","38,62","13,40","19,02",""
6,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,57","256,0","1735,48","1632,85","38,61","13,40","19,02",""
7,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,64","256,0","1733,87","1632,99","38,57","13,40","19,02",""
8,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,62","256,0","1733,87","1632,46","38,56","13,40","19,02",""
9,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,62","256,0","1733,87","1632,48","38,56","13,40","19,02",""
10,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,59","256,0","1733,87","1631,8","38,55","13,40","19,02",""
11,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,58","256,0","1733,87","1631,52","38,53","13,40","19,02",""
12,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,53","256,0","1733,87","1630,42","38,54","13,40","19,03",""
13,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,58","256,0","1733,87","1631,64","38,56","13,40","19,03",""
14,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,52","256,0","1735,48","1631,62","38,58","13,40","19,02",""
15,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,56","256,0","1733,87","1631,0","38,54","13,40","19,02",""
16,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,6","256,0","1733,87","1631,9","38,55","13,40","19,02",""
17,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,53","256,0","1733,87","1630,31","38,52","13,40","19,02",""
18,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,62","256,0","1733,87","1632,39","38,57","13,40","19,03",""
19,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,53","256,0","1735,48","1631,84","38,58","13,40","19,02",""
20,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,62","256,0","1733,87","1632,36","38,56","13,40","19,03",""
21,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,56","256,0","1735,48","1632,62","38,6","13,40","19,02",""
22,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,61","256,0","1733,87","1632,27","38,57","13,40","19,02",""
23,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,52","256,0","1735,48","1631,68","38,58","13,40","19,02",""
24,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,63","256,0","1733,87","1632,63","38,57","13,40","19,03",""
25,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,67","256,0","1733,87","1633,54","38,56","13,40","19,02",""
26,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,59","256,0","1733,87","1631,7","38,54","13,40","19,03",""
27,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,6","256,0","1735,48","1633,52","38,59","13,40","19,02",""
28,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,69","256,0","1733,87","1634,04","38,59","13,40","19,03",""
29,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,67","256,0","1733,87","1633,64","38,58","13,40","19,02",""
30,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,58","256,0","1733,87","1631,57","38,53","13,40","19,02",""
31,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,62","256,0","1733,87","1632,4","38,56","13,40","19,03",""
32,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,57","256,0","1733,87","1631,25","38,53","13,40","19,02",""
33,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,56","256,0","1735,48","1632,72","38,58","13,40","19,02",""
34,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,55","256,0","1735,48","1632,35","38,57","13,40","19,02",""
35,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,62","256,0","1733,87","1632,49","38,53","13,41","19,02",""
36,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,64","256,0","1733,87","1632,87","38,54","13,41","19,03",""
37,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,64","256,0","1733,87","1633,05","38,54","13,41","19,02",""
38,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,63","256,0","1733,87","1632,74","38,54","13,41","19,03",""
39,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,59","256,0","1735,48","1633,38","38,57","13,41","19,02",""
40,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,65","256,0","1733,87","1633,14","38,54","13,41","19,02",""
41,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,69","256,0","1733,87","1634,14","38,55","13,41","19,02",""
42,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,7","256,0","1733,87","1634,39","38,55","13,41","19,02",""
43,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,68","256,0","1733,87","1633,91","38,54","13,41","19,02",""
44,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,73","256,0","1733,87","1635,1","38,55","13,41","19,02",""
45,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,71","256,0","1733,87","1634,67","38,53","13,41","19,02",""
46,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,74","256,0","1733,87","1635,31","38,53","13,41","19,02",""
47,"2020 Nov 13","14:41:00",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,72","256,0","1733,87","1634,76","38,51","13,41","19,02",""
48,"2020 Nov 13","14:41:01",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,66","256,0","1733,87","1633,3","38,48","13,41","19,02",""
49,"2020 Nov 13","14:41:01",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,69","256,0","1733,87","1634,13","38,51","13,41","19,03",""
50,"2020 Nov 13","14:41:01",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,74","256,0","1733,87","1635,36","38,53","13,41","19,03",""
51,"2020 Nov 13","14:41:01",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,64","256,0","1733,87","1632,94","38,49","13,41","19,02",""
52,"2020 Nov 13","14:41:01",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,61","256,0","1735,48","1633,82","38,53","13,41","19,02",""
53,"2020 Nov 13","14:41:01",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,7","256,0","1733,87","1634,34","38,52","13,41","19,03",""
54,"2020 Nov 13","14:41:01",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,66","256,0","1733,87","1633,48","38,5","13,41","19,02",""
55,"2020 Nov 13","14:41:01",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,68","256,0","1733,87","1633,86","38,51","13,41","19,02",""
56,"2020 Nov 13","14:41:01",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,75","256,0","1733,87","1635,42","38,54","13,41","19,02",""
57,"2020 Nov 13","14:41:01",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,71","256,0","1733,87","1634,63","38,53","13,41","19,02",""
58,"2020 Nov 13","14:41:01",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,65","256,0","1735,48","1634,57","38,55","13,41","19,02",""
59,"2020 Nov 13","14:41:01",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,71","256,0","1733,87","1634,5","38,52","13,41","19,02",""
60,"2020 Nov 13","14:41:01",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,68","256,0","1733,87","1633,92","38,52","13,41","19,02",""
61,"2020 Nov 13","14:41:01",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,68","256,0","1733,87","1633,84","38,52","13,41","19,02",""
62,"2020 Nov 13","14:41:01",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,7","256,0","1733,87","1634,36","38,53","13,41","19,03",""
63,"2020 Nov 13","14:41:01",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,78","256,0","1733,87","1636,23","38,56","13,41","19,02",""
64,"2020 Nov 13","14:41:01",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,71","256,0","1733,87","1634,65","38,53","13,41","19,02",""
65,"2020 Nov 13","14:41:01",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"70,66","256,0","1733,87","1633,45","38,51","13,41","19,02",""
