File:,"C:\data\20201120 cirris\Logger_xsensor_gel_4cm_v1_06.XSN"
Frame,Date,Time,Units,Threshold,Sensor,Rows,Columns,Average Pressure,Peak Pressure,Contact Area (cm²),Est. Load (N),Std Dev.,COP Row,COP Column,Frame Notes
1,"2020 Nov 20","11:07:16",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"62,61","256,0","2011,29","1678,98","42,27","13,20","18,16",""
2,"2020 Nov 20","11:07:16",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"62,6","256,0","2011,29","1678,52","42,26","13,20","18,16",""
3,"2020 Nov 20","11:07:16",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"62,61","256,0","2011,29","1678,78","42,28","13,20","18,16",""
4,"2020 Nov 20","11:07:16",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"62,67","256,0","2011,29","1680,46","42,31","13,20","18,15",""
5,"2020 Nov 20","11:07:16",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"62,61","256,0","2011,29","1678,86","42,27","13,20","18,16",""
6,"2020 Nov 20","11:07:16",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"62,63","256,0","2011,29","1679,52","42,29","13,20","18,16",""
7,"2020 Nov 20","11:07:16",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"62,63","256,0","2011,29","1679,37","42,28","13,20","18,16",""
8,"2020 Nov 20","11:07:16",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"62,58","256,0","2011,29","1678,06","42,24","13,20","18,16",""
9,"2020 Nov 20","11:07:16",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"62,59","256,0","2011,29","1678,43","42,24","13,20","18,16",""
10,"2020 Nov 20","11:07:16",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"62,59","256,0","2011,29","1678,47","42,27","13,20","18,16",""
11,"2020 Nov 20","11:07:16",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"62,61","256,0","2011,29","1678,87","42,25","13,20","18,15",""
12,"2020 Nov 20","11:07:16",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"62,59","256,0","2011,29","1678,26","42,27","13,20","18,16",""
13,"2020 Nov 20","11:07:16",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"62,58","256,0","2011,29","1677,98","42,24","13,20","18,16",""
14,"2020 Nov 20","11:07:16",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"62,56","256,0","2011,29","1677,63","42,24","13,20","18,16",""
15,"2020 Nov 20","11:07:16",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"62,62","256,0","2011,29","1679,14","42,25","13,20","18,16",""
16,"2020 Nov 20","11:07:16",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"62,56","256,0","2011,29","1677,47","42,22","13,20","18,17",""
17,"2020 Nov 20","11:07:16",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"62,63","256,0","2011,29","1679,44","42,27","13,20","18,16",""
18,"2020 Nov 20","11:07:16",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"62,62","256,0","2011,29","1679,14","42,28","13,20","18,16",""
19,"2020 Nov 20","11:07:16",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"62,63","256,0","2011,29","1679,33","42,27","13,20","18,16",""
20,"2020 Nov 20","11:07:16",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"62,61","256,0","2011,29","1678,92","42,24","13,20","18,16",""
