File:,"C:\data\20201120 cirris\Logger_xsensor_gel_dda_v1_01.XSN"
Frame,Date,Time,Units,Threshold,Sensor,Rows,Columns,Average Pressure,Peak Pressure,Contact Area (cm²),Est. Load (N),Std Dev.,COP Row,COP Column,Frame Notes
1,"2020 Nov 20","14:03:29",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,62","256,0","2012,9","1841,41","45,7","13,44","18,31",""
2,"2020 Nov 20","14:03:29",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,64","256,0","2012,9","1841,95","45,68","13,44","18,31",""
3,"2020 Nov 20","14:03:29",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,54","256,0","2012,9","1839,24","45,64","13,44","18,31",""
4,"2020 Nov 20","14:03:29",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,53","256,0","2012,9","1839,2","45,64","13,44","18,31",""
5,"2020 Nov 20","14:03:29",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,54","256,0","2012,9","1839,39","45,66","13,44","18,31",""
6,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,49","256,0","2012,9","1838,0","45,61","13,44","18,31",""
7,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,51","256,0","2012,9","1838,48","45,64","13,44","18,31",""
8,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,6","256,0","2012,9","1841,1","45,71","13,44","18,31",""
9,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,54","256,0","2012,9","1839,32","45,66","13,44","18,31",""
10,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,53","256,0","2012,9","1839,12","45,66","13,44","18,32",""
11,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,54","256,0","2012,9","1839,46","45,64","13,44","18,31",""
12,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,53","256,0","2012,9","1839,08","45,65","13,44","18,31",""
13,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,51","256,0","2012,9","1838,64","45,63","13,44","18,31",""
14,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,55","256,0","2012,9","1839,52","45,68","13,44","18,32",""
15,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,61","256,0","2012,9","1841,14","45,68","13,44","18,31",""
16,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,56","256,0","2012,9","1839,87","45,68","13,44","18,31",""
17,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,52","256,0","2012,9","1838,73","45,63","13,44","18,31",""
18,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,51","256,0","2012,9","1838,69","45,66","13,44","18,32",""
19,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,54","256,0","2012,9","1839,49","45,67","13,44","18,32",""
20,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,55","256,0","2012,9","1839,55","45,64","13,44","18,31",""
21,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,55","256,0","2012,9","1839,6","45,65","13,44","18,32",""
22,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,57","256,0","2012,9","1840,14","45,68","13,44","18,31",""
23,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,52","256,0","2012,9","1838,73","45,63","13,44","18,31",""
24,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,48","256,0","2012,9","1837,83","45,64","13,44","18,31",""
25,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,57","256,0","2012,9","1840,07","45,68","13,44","18,31",""
26,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,58","256,0","2012,9","1840,37","45,67","13,44","18,32",""
27,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,6","256,0","2012,9","1840,97","45,7","13,44","18,31",""
28,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,58","256,0","2012,9","1840,49","45,68","13,44","18,31",""
29,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,61","256,0","2012,9","1841,35","45,7","13,44","18,31",""
30,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,57","256,0","2012,9","1840,22","45,69","13,44","18,31",""
31,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,6","256,0","2012,9","1840,97","45,68","13,44","18,32",""
32,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,58","256,0","2012,9","1840,43","45,69","13,44","18,31",""
33,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,56","256,0","2012,9","1839,84","45,67","13,44","18,31",""
34,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,58","256,0","2012,9","1840,38","45,67","13,44","18,32",""
35,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,63","256,0","2012,9","1841,73","45,71","13,44","18,32",""
36,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,59","256,0","2012,9","1840,7","45,7","13,44","18,31",""
37,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,51","256,0","2012,9","1838,45","45,65","13,44","18,31",""
38,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,54","256,0","2012,9","1839,31","45,65","13,44","18,32",""
39,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,56","256,0","2012,9","1839,87","45,66","13,44","18,31",""
40,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,58","256,0","2012,9","1840,38","45,68","13,44","18,31",""
41,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,5","256,0","2012,9","1838,42","45,64","13,44","18,31",""
42,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,58","256,0","2012,9","1840,5","45,67","13,44","18,32",""
43,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,56","256,0","2012,9","1839,9","45,66","13,44","18,31",""
44,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,6","256,0","2012,9","1840,87","45,68","13,44","18,31",""
45,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,58","256,0","2012,9","1840,41","45,69","13,44","18,31",""
46,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,54","256,0","2012,9","1839,5","45,66","13,44","18,31",""
47,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,58","256,0","2012,9","1840,31","45,68","13,44","18,31",""
48,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,55","256,0","2012,9","1839,64","45,67","13,44","18,31",""
49,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,56","256,0","2012,9","1839,86","45,68","13,44","18,32",""
50,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,63","256,0","2012,9","1841,67","45,72","13,44","18,32",""
51,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,62","256,0","2012,9","1841,63","45,7","13,44","18,31",""
52,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,63","256,0","2012,9","1841,89","45,71","13,44","18,31",""
53,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,53","256,0","2012,9","1839,13","45,67","13,44","18,31",""
54,"2020 Nov 20","14:03:30",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,57","256,0","2012,9","1840,08","45,69","13,44","18,32",""
55,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,61","256,0","2012,9","1841,23","45,7","13,44","18,31",""
56,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,58","256,0","2012,9","1840,48","45,71","13,44","18,32",""
57,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,6","256,0","2012,9","1841,0","45,69","13,44","18,32",""
58,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,58","256,0","2012,9","1840,32","45,68","13,44","18,31",""
59,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,55","256,0","2012,9","1839,7","45,66","13,44","18,31",""
60,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,6","256,0","2012,9","1840,89","45,71","13,44","18,32",""
61,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,54","256,0","2012,9","1839,44","45,66","13,44","18,32",""
62,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,56","256,0","2012,9","1839,8","45,69","13,44","18,31",""
63,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,58","256,0","2012,9","1840,5","45,68","13,44","18,31",""
64,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,56","256,0","2012,9","1839,92","45,69","13,44","18,31",""
65,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,56","256,0","2012,9","1839,94","45,68","13,44","18,32",""
66,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,62","256,0","2012,9","1841,45","45,7","13,44","18,31",""
67,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,59","256,0","2012,9","1840,81","45,71","13,44","18,31",""
68,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,55","256,0","2012,9","1839,75","45,66","13,44","18,31",""
69,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,6","256,0","2012,9","1840,99","45,69","13,44","18,31",""
70,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,62","256,0","2012,9","1841,62","45,73","13,44","18,31",""
71,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,59","256,0","2012,9","1840,69","45,69","13,44","18,31",""
72,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,63","256,0","2012,9","1841,85","45,74","13,44","18,32",""
73,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,6","256,0","2012,9","1841,03","45,71","13,44","18,32",""
74,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,62","256,0","2012,9","1841,45","45,7","13,44","18,32",""
75,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,62","256,0","2012,9","1841,38","45,72","13,44","18,31",""
76,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,58","256,0","2012,9","1840,35","45,69","13,44","18,31",""
77,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,56","256,0","2012,9","1839,98","45,7","13,44","18,32",""
78,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,6","256,0","2012,9","1841,11","45,71","13,44","18,32",""
79,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,6","256,0","2012,9","1840,88","45,69","13,44","18,31",""
80,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,49","256,0","2012,9","1838,13","45,66","13,44","18,31",""
81,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,56","256,0","2012,9","1839,99","45,69","13,44","18,31",""
82,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,53","256,0","2012,9","1839,18","45,67","13,44","18,31",""
83,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,54","256,0","2012,9","1839,33","45,69","13,44","18,31",""
84,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,53","256,0","2012,9","1839,17","45,67","13,44","18,31",""
85,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,62","256,0","2012,9","1841,4","45,71","13,44","18,32",""
86,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,58","256,0","2012,9","1840,52","45,69","13,44","18,31",""
87,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,53","256,0","2012,9","1839,0","45,66","13,44","18,31",""
88,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,55","256,0","2012,9","1839,7","45,7","13,44","18,32",""
89,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,54","256,0","2012,9","1839,33","45,67","13,44","18,32",""
90,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,57","256,0","2012,9","1840,08","45,71","13,44","18,31",""
91,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,55","256,0","2012,9","1839,56","45,68","13,44","18,31",""
92,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,54","256,0","2012,9","1839,35","45,67","13,44","18,31",""
93,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,63","256,0","2012,9","1841,67","45,74","13,44","18,31",""
94,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,56","256,0","2012,9","1839,85","45,67","13,44","18,31",""
95,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,53","256,0","2012,9","1839,02","45,68","13,44","18,31",""
96,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,5","256,0","2012,9","1838,34","45,65","13,44","18,31",""
97,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,56","256,0","2012,9","1840,01","45,7","13,44","18,31",""
98,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,53","256,0","2012,9","1839,05","45,66","13,44","18,31",""
99,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,5","256,0","2012,9","1838,28","45,67","13,44","18,32",""
100,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,59","256,0","2012,9","1840,61","45,7","13,44","18,32",""
101,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,54","256,0","2012,9","1839,32","45,69","13,44","18,31",""
102,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,52","256,0","2012,9","1838,88","45,66","13,44","18,31",""
103,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,57","256,0","2012,9","1840,07","45,7","13,44","18,32",""
104,"2020 Nov 20","14:03:31",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,59","256,0","2012,9","1840,67","45,7","13,44","18,31",""
105,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,6","256,0","2012,9","1840,98","45,71","13,44","18,31",""
106,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,62","256,0","2012,9","1841,44","45,72","13,44","18,31",""
107,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,63","256,0","2012,9","1841,8","45,72","13,44","18,31",""
108,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,59","256,0","2012,9","1840,84","45,7","13,44","18,31",""
109,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,61","256,0","2012,9","1841,3","45,73","13,44","18,31",""
110,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,61","256,0","2012,9","1841,15","45,73","13,44","18,31",""
111,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,61","256,0","2012,9","1841,13","45,72","13,44","18,31",""
112,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,6","256,0","2012,9","1841,11","45,72","13,44","18,32",""
113,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,58","256,0","2012,9","1840,36","45,71","13,44","18,31",""
114,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,53","256,0","2012,9","1839,19","45,7","13,44","18,31",""
115,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,61","256,0","2012,9","1841,13","45,73","13,44","18,31",""
116,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,62","256,0","2012,9","1841,49","45,72","13,44","18,31",""
117,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,59","256,0","2012,9","1840,8","45,72","13,44","18,31",""
118,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,57","256,0","2012,9","1840,18","45,69","13,44","18,31",""
119,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,6","256,0","2012,9","1841,06","45,72","13,44","18,31",""
120,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,59","256,0","2012,9","1840,61","45,7","13,44","18,31",""
121,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,62","256,0","2012,9","1841,61","45,74","13,44","18,31",""
122,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,59","256,0","2012,9","1840,82","45,71","13,44","18,31",""
123,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,57","256,0","2012,9","1840,24","45,71","13,44","18,31",""
124,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,63","256,0","2012,9","1841,71","45,72","13,44","18,31",""
125,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,61","256,0","2012,9","1841,19","45,72","13,44","18,31",""
126,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,61","256,0","2012,9","1841,28","45,73","13,44","18,32",""
127,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,67","256,0","2012,9","1842,89","45,78","13,44","18,31",""
128,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,66","256,0","2012,9","1842,7","45,77","13,44","18,32",""
129,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,66","256,0","2012,9","1842,63","45,78","13,44","18,31",""
130,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,56","256,0","2012,9","1839,81","45,7","13,44","18,31",""
131,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,59","256,0","2012,9","1840,66","45,73","13,44","18,32",""
132,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,62","256,0","2012,9","1841,4","45,72","13,44","18,31",""
133,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,63","256,0","2012,9","1841,73","45,75","13,44","18,31",""
134,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,66","256,0","2012,9","1842,47","45,75","13,44","18,31",""
135,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,62","256,0","2012,9","1841,53","45,73","13,44","18,31",""
136,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,64","256,0","2012,9","1841,98","45,75","13,44","18,31",""
137,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,62","256,0","2012,9","1841,52","45,74","13,44","18,31",""
138,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,63","256,0","2012,9","1841,7","45,75","13,44","18,31",""
139,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,6","256,0","2012,9","1840,98","45,72","13,44","18,31",""
140,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,61","256,0","2012,9","1841,23","45,73","13,44","18,31",""
141,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,61","256,0","2012,9","1841,34","45,74","13,44","18,31",""
142,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,68","256,0","2012,9","1843,09","45,77","13,44","18,31",""
143,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,66","256,0","2012,9","1842,51","45,76","13,44","18,31",""
144,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,62","256,0","2012,9","1841,63","45,73","13,44","18,31",""
145,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,59","256,0","2012,9","1840,6","45,72","13,44","18,31",""
146,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,62","256,0","2012,9","1841,47","45,74","13,44","18,31",""
147,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,61","256,0","2012,9","1841,26","45,73","13,44","18,31",""
148,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,62","256,0","2012,9","1841,62","45,74","13,44","18,31",""
149,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,63","256,0","2012,9","1841,9","45,76","13,44","18,31",""
150,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,65","256,0","2012,9","1842,23","45,74","13,44","18,31",""
151,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,65","256,0","2012,9","1842,31","45,76","13,44","18,31",""
152,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,62","256,0","2012,9","1841,4","45,72","13,44","18,31",""
153,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,63","256,0","2012,9","1841,69","45,73","13,44","18,31",""
154,"2020 Nov 20","14:03:32",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,6","256,0","2012,9","1841,05","45,74","13,44","18,31",""
155,"2020 Nov 20","14:03:33",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,57","256,0","2012,9","1840,06","45,71","13,44","18,31",""
156,"2020 Nov 20","14:03:33",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,54","256,0","2012,9","1839,46","45,68","13,44","18,31",""
157,"2020 Nov 20","14:03:33",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,59","256,0","2012,9","1840,66","45,71","13,44","18,32",""
158,"2020 Nov 20","14:03:33",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,59","256,0","2012,9","1840,61","45,71","13,44","18,31",""
159,"2020 Nov 20","14:03:33",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,59","256,0","2012,9","1840,81","45,71","13,44","18,31",""
160,"2020 Nov 20","14:03:33",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,6","256,0","2012,9","1840,93","45,71","13,44","18,31",""
161,"2020 Nov 20","14:03:33",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,58","256,0","2012,9","1840,43","45,71","13,44","18,31",""
162,"2020 Nov 20","14:03:33",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,59","256,0","2012,9","1840,65","45,71","13,44","18,31",""
163,"2020 Nov 20","14:03:33",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,6","256,0","2012,9","1840,86","45,72","13,44","18,31",""
164,"2020 Nov 20","14:03:33",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,6","256,0","2012,9","1840,9","45,72","13,44","18,31",""
165,"2020 Nov 20","14:03:33",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,59","256,0","2012,9","1840,71","45,73","13,44","18,31",""
166,"2020 Nov 20","14:03:33",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,63","256,0","2012,9","1841,91","45,75","13,44","18,31",""
167,"2020 Nov 20","14:03:33",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,63","256,0","2012,9","1841,92","45,75","13,44","18,31",""
168,"2020 Nov 20","14:03:33",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,58","256,0","2012,9","1840,54","45,71","13,44","18,31",""
169,"2020 Nov 20","14:03:33",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,6","256,0","2012,9","1840,93","45,73","13,44","18,31",""
170,"2020 Nov 20","14:03:33",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,59","256,0","2012,9","1840,75","45,7","13,44","18,31",""
171,"2020 Nov 20","14:03:33",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,57","256,0","2012,9","1840,13","45,7","13,44","18,31",""
