File:,"C:\data\20201119 cirris\Logger_xsensor_gel_3cm_v1_05.XSN"
Frame,Date,Time,Units,Threshold,Sensor,Rows,Columns,Average Pressure,Peak Pressure,Contact Area (cm²),Est. Load (N),Std Dev.,COP Row,COP Column,Frame Notes
1,"2020 Nov 19","16:39:58",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"60,06","256,0","1974,19","1580,67","39,07","13,19","18,10",""
2,"2020 Nov 19","16:39:58",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"60,08","256,0","1972,58","1579,95","39,05","13,19","18,09",""
3,"2020 Nov 19","16:39:58",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"60,0","256,0","1972,58","1577,84","39,03","13,19","18,10",""
4,"2020 Nov 19","16:39:58",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,94","256,0","1974,19","1577,68","39,06","13,19","18,10",""
5,"2020 Nov 19","16:39:58",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,94","256,0","1972,58","1576,38","38,99","13,19","18,10",""
6,"2020 Nov 19","16:39:58",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,86","256,0","1974,19","1575,58","39,02","13,18","18,10",""
7,"2020 Nov 19","16:39:58",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,89","256,0","1972,58","1574,96","38,97","13,18","18,11",""
8,"2020 Nov 19","16:39:58",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"60,0","256,0","1972,58","1577,93","39,02","13,19","18,10",""
9,"2020 Nov 19","16:39:58",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,92","256,0","1974,19","1577,07","39,05","13,19","18,10",""
10,"2020 Nov 19","16:39:58",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,92","256,0","1972,58","1575,82","38,97","13,19","18,10",""
11,"2020 Nov 19","16:39:58",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,92","256,0","1972,58","1575,91","38,97","13,19","18,11",""
12,"2020 Nov 19","16:39:58",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,92","256,0","1974,19","1577,09","39,04","13,19","18,10",""
13,"2020 Nov 19","16:39:58",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,92","256,0","1972,58","1575,72","38,96","13,19","18,10",""
14,"2020 Nov 19","16:39:58",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,92","256,0","1974,19","1577,17","39,05","13,19","18,11",""
15,"2020 Nov 19","16:39:58",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,9","256,0","1974,19","1576,63","39,03","13,19","18,10",""
16,"2020 Nov 19","16:39:58",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,88","256,0","1972,58","1574,66","38,99","13,18","18,11",""
17,"2020 Nov 19","16:39:58",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,9","256,0","1972,58","1575,38","38,96","13,18","18,11",""
18,"2020 Nov 19","16:39:58",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,92","256,0","1972,58","1575,91","39,01","13,18","18,11",""
19,"2020 Nov 19","16:39:58",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,95","256,0","1972,58","1576,6","39,03","13,18","18,11",""
20,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,93","256,0","1974,19","1577,27","39,01","13,19","18,10",""
21,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,98","256,0","1972,58","1577,39","39,01","13,18","18,11",""
22,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,95","256,0","1974,19","1578,02","39,06","13,19","18,10",""
23,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,98","256,0","1972,58","1577,28","39,0","13,19","18,10",""
24,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,95","256,0","1972,58","1576,72","39,01","13,18","18,10",""
25,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,91","256,0","1972,58","1575,67","38,99","13,18","18,10",""
26,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,86","256,0","1974,19","1575,43","39,0","13,19","18,10",""
27,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,84","256,0","1972,58","1573,74","38,94","13,18","18,11",""
28,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,91","256,0","1972,58","1575,67","38,98","13,18","18,11",""
29,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,87","256,0","1974,19","1575,87","39,02","13,19","18,11",""
30,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,91","256,0","1972,58","1575,54","38,96","13,19","18,10",""
31,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,95","256,0","1972,58","1576,5","39,0","13,19","18,11",""
32,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,93","256,0","1972,58","1576,03","38,99","13,19","18,10",""
33,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,92","256,0","1972,58","1575,7","38,97","13,19","18,11",""
34,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,94","256,0","1972,58","1576,39","39,02","13,18","18,10",""
35,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,88","256,0","1974,19","1575,97","39,01","13,19","18,11",""
36,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,97","256,0","1972,58","1577,03","39,02","13,18","18,11",""
37,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,91","256,0","1974,19","1576,79","39,02","13,19","18,10",""
38,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,92","256,0","1972,58","1575,88","38,97","13,18","18,10",""
39,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,93","256,0","1972,58","1576,17","39,0","13,18","18,11",""
40,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,99","256,0","1972,58","1577,64","39,04","13,18","18,10",""
41,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,88","256,0","1972,58","1574,88","38,97","13,18","18,10",""
42,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,92","256,0","1972,58","1575,75","38,99","13,18","18,11",""
43,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,94","256,0","1972,58","1576,27","39,0","13,18","18,10",""
44,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,96","256,0","1974,19","1578,05","39,05","13,19","18,11",""
45,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,89","256,0","1974,19","1576,24","39,02","13,19","18,10",""
46,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,94","256,0","1972,58","1576,42","39,0","13,18","18,10",""
47,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,88","256,0","1974,19","1576,01","39,01","13,19","18,10",""
48,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,93","256,0","1972,58","1576,05","38,98","13,18","18,11",""
49,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,9","256,0","1972,58","1575,3","38,98","13,18","18,11",""
50,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,88","256,0","1974,19","1576,13","38,99","13,19","18,11",""
51,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,89","256,0","1974,19","1576,43","39,02","13,18","18,11",""
52,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,95","256,0","1972,58","1576,64","39,01","13,18","18,10",""
53,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,89","256,0","1972,58","1575,06","38,98","13,18","18,10",""
54,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,92","256,0","1974,19","1577,14","39,02","13,19","18,11",""
55,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,9","256,0","1974,19","1576,55","39,01","13,19","18,11",""
56,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,92","256,0","1974,19","1577,19","39,04","13,19","18,11",""
57,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,93","256,0","1974,19","1577,33","39,03","13,19","18,10",""
58,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,93","256,0","1974,19","1577,37","39,04","13,18","18,10",""
59,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,92","256,0","1974,19","1577,13","39,03","13,19","18,11",""
60,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,95","256,0","1974,19","1577,78","39,04","13,19","18,11",""
61,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,98","256,0","1972,58","1577,3","39,01","13,18","18,11",""
62,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,93","256,0","1974,19","1577,43","39,04","13,19","18,11",""
63,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,88","256,0","1974,19","1576,05","38,98","13,19","18,11",""
64,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,88","256,0","1974,19","1576,04","39,0","13,19","18,11",""
65,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,92","256,0","1974,19","1577,08","39,01","13,19","18,11",""
66,"2020 Nov 19","16:39:59",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"59,88","256,0","1974,19","1576,09","38,97","13,19","18,10",""
