File:,"C:\data\20201120 cirris\Logger_xsensor_gel_4cm_v2_00.XSN"
Frame,Date,Time,Units,Threshold,Sensor,Rows,Columns,Average Pressure,Peak Pressure,Contact Area (cm²),Est. Load (N),Std Dev.,COP Row,COP Column,Frame Notes
1,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,39","256,0","2029,03","1931,15","49,92","13,04","18,25",""
2,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,43","256,0","2029,03","1932,23","49,95","13,04","18,26",""
3,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,41","256,0","2029,03","1931,87","49,95","13,04","18,25",""
4,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,39","256,0","2029,03","1931,2","49,92","13,04","18,25",""
5,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,44","256,0","2029,03","1932,45","49,95","13,04","18,25",""
6,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,44","256,0","2027,42","1930,93","49,9","13,04","18,26",""
7,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,37","256,0","2029,03","1930,72","49,91","13,04","18,25",""
8,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,34","256,0","2029,03","1929,95","49,88","13,04","18,25",""
9,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,37","256,0","2025,81","1927,67","49,81","13,04","18,25",""
10,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,44","256,0","2027,42","1931,15","49,9","13,04","18,26",""
11,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,43","256,0","2027,42","1930,84","49,9","13,04","18,26",""
12,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,4","256,0","2027,42","1930,05","49,89","13,04","18,26",""
13,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,37","256,0","2027,42","1929,24","49,86","13,04","18,26",""
14,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,34","256,0","2029,03","1929,73","49,88","13,04","18,26",""
15,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,45","256,0","2027,42","1931,16","49,89","13,04","18,26",""
16,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,43","256,0","2027,42","1930,71","49,89","13,04","18,26",""
17,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,38","256,0","2029,03","1930,96","49,89","13,04","18,26",""
18,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,42","256,0","2027,42","1930,54","49,88","13,04","18,25",""
19,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,5","256,0","2025,81","1931,18","49,88","13,04","18,26",""
20,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,37","256,0","2029,03","1930,62","49,89","13,04","18,25",""
21,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,36","256,0","2029,03","1930,39","49,88","13,04","18,26",""
22,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,3","256,0","2030,65","1930,26","49,89","13,04","18,26",""
23,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,43","256,0","2027,42","1930,67","49,89","13,04","18,26",""
24,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,4","256,0","2027,42","1930,02","49,88","13,04","18,25",""
25,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,31","256,0","2027,42","1927,5","49,83","13,04","18,26",""
26,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,4","256,0","2027,42","1929,83","49,87","13,04","18,26",""
27,"2020 Nov 20","12:53:39",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,3","256,0","2029,03","1928,8","49,87","13,04","18,26",""
28,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,33","256,0","2027,42","1928,16","49,83","13,04","18,25",""
29,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,36","256,0","2027,42","1928,88","49,85","13,04","18,26",""
30,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,33","256,0","2027,42","1928,15","49,84","13,04","18,25",""
31,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,33","256,0","2029,03","1929,5","49,87","13,04","18,26",""
32,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,4","256,0","2025,81","1928,53","49,83","13,04","18,26",""
33,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,33","256,0","2029,03","1929,57","49,87","13,04","18,26",""
34,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,37","256,0","2027,42","1929,12","49,86","13,04","18,26",""
35,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,27","256,0","2030,65","1929,6","49,88","13,04","18,26",""
36,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,43","256,0","2027,42","1930,87","49,89","13,04","18,26",""
37,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,37","256,0","2027,42","1929,16","49,86","13,04","18,26",""
38,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,34","256,0","2029,03","1929,73","49,87","13,04","18,26",""
39,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,39","256,0","2027,42","1929,72","49,87","13,04","18,26",""
40,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,37","256,0","2027,42","1929,16","49,85","13,04","18,25",""
41,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,29","256,0","2029,03","1928,43","49,84","13,04","18,26",""
42,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,32","256,0","2029,03","1929,22","49,85","13,04","18,26",""
43,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,36","256,0","2027,42","1928,79","49,85","13,04","18,26",""
44,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,34","256,0","2027,42","1928,37","49,84","13,04","18,26",""
45,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,38","256,0","2027,42","1929,37","49,86","13,04","18,26",""
46,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,33","256,0","2027,42","1927,97","49,83","13,04","18,26",""
47,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,36","256,0","2027,42","1928,75","49,85","13,04","18,25",""
48,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,35","256,0","2027,42","1928,72","49,84","13,04","18,26",""
49,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,4","256,0","2027,42","1930,06","49,88","13,04","18,26",""
50,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,43","256,0","2027,42","1930,66","49,89","13,04","18,25",""
51,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,36","256,0","2029,03","1930,52","49,89","13,04","18,26",""
52,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,45","256,0","2027,42","1931,3","49,91","13,04","18,26",""
53,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,37","256,0","2029,03","1930,74","49,9","13,04","18,26",""
54,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,46","256,0","2027,42","1931,63","49,91","13,04","18,26",""
55,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,44","256,0","2027,42","1930,96","49,9","13,05","18,26",""
56,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,38","256,0","2029,03","1930,87","49,89","13,04","18,26",""
57,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,39","256,0","2027,42","1929,78","49,87","13,04","18,26",""
58,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,42","256,0","2027,42","1930,56","49,89","13,04","18,26",""
59,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,45","256,0","2027,42","1931,18","49,89","13,04","18,26",""
60,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,43","256,0","2027,42","1930,74","49,88","13,04","18,25",""
61,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,34","256,0","2027,42","1928,32","49,84","13,04","18,26",""
62,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,39","256,0","2027,42","1929,79","49,86","13,04","18,26",""
63,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,36","256,0","2029,03","1930,47","49,9","13,04","18,25",""
64,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,35","256,0","2029,03","1930,1","49,88","13,04","18,25",""
65,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,3","256,0","2029,03","1928,81","49,85","13,04","18,26",""
66,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,38","256,0","2029,03","1931,06","49,91","13,04","18,26",""
67,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,34","256,0","2029,03","1929,98","49,88","13,04","18,26",""
68,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,45","256,0","2027,42","1931,3","49,9","13,04","18,26",""
69,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,43","256,0","2027,42","1930,67","49,88","13,04","18,26",""
70,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,34","256,0","2029,03","1929,89","49,88","13,04","18,26",""
71,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,41","256,0","2027,42","1930,29","49,89","13,04","18,25",""
72,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,34","256,0","2029,03","1929,78","49,88","13,04","18,26",""
73,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,43","256,0","2027,42","1930,76","49,89","13,04","18,26",""
74,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,49","256,0","2027,42","1932,38","49,92","13,04","18,26",""
75,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,52","256,0","2027,42","1933,06","49,94","13,04","18,26",""
76,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,46","256,0","2027,42","1931,6","49,91","13,04","18,25",""
77,"2020 Nov 20","12:53:40",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,4","256,0","2027,42","1930,06","49,88","13,04","18,26",""
78,"2020 Nov 20","12:53:41",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,49","256,0","2025,81","1930,87","49,87","13,04","18,26",""
79,"2020 Nov 20","12:53:41",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,35","256,0","2029,03","1930,11","49,88","13,04","18,26",""
80,"2020 Nov 20","12:53:41",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,4","256,0","2029,03","1931,37","49,92","13,04","18,26",""
81,"2020 Nov 20","12:53:41",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,41","256,0","2029,03","1931,67","49,91","13,04","18,25",""
82,"2020 Nov 20","12:53:41",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,43","256,0","2027,42","1930,63","49,9","13,04","18,26",""
83,"2020 Nov 20","12:53:41",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,36","256,0","2030,65","1931,84","49,93","13,04","18,25",""
84,"2020 Nov 20","12:53:41",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,36","256,0","2027,42","1928,99","49,87","13,04","18,25",""
85,"2020 Nov 20","12:53:41",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,44","256,0","2027,42","1931,04","49,89","13,04","18,26",""
86,"2020 Nov 20","12:53:41",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,38","256,0","2029,03","1930,87","49,91","13,04","18,26",""
87,"2020 Nov 20","12:53:41",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,41","256,0","2027,42","1930,09","49,88","13,04","18,25",""
88,"2020 Nov 20","12:53:41",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,32","256,0","2029,03","1929,18","49,87","13,04","18,26",""
89,"2020 Nov 20","12:53:41",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,46","256,0","2027,42","1931,44","49,91","13,04","18,26",""
90,"2020 Nov 20","12:53:41",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,47","256,0","2027,42","1931,81","49,92","13,04","18,26",""
91,"2020 Nov 20","12:53:41",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,37","256,0","2029,03","1930,79","49,9","13,04","18,26",""
92,"2020 Nov 20","12:53:41",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,41","256,0","2027,42","1930,27","49,89","13,04","18,26",""
93,"2020 Nov 20","12:53:41",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,39","256,0","2029,03","1931,21","49,93","13,04","18,26",""
94,"2020 Nov 20","12:53:41",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,44","256,0","2027,42","1931,14","49,9","13,04","18,26",""
95,"2020 Nov 20","12:53:41",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,44","256,0","2029,03","1932,67","49,95","13,04","18,26",""
96,"2020 Nov 20","12:53:41",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,36","256,0","2030,65","1931,89","49,93","13,04","18,25",""
97,"2020 Nov 20","12:53:41",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,46","256,0","2027,42","1931,63","49,91","13,04","18,26",""
98,"2020 Nov 20","12:53:41",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"71,41","256,0","2029,03","1931,88","49,92","13,04","18,25",""
