File:,"C:\data\20201119 cirris\Logger_xsensor_gel_1cm_v3_03.XSN"
Frame,Date,Time,Units,Threshold,Sensor,Rows,Columns,Average Pressure,Peak Pressure,Contact Area (cm²),Est. Load (N),Std Dev.,COP Row,COP Column,Frame Notes
1,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,63","250,03","1961,29","1506,99","38,0","12,81","18,20",""
2,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,63","250,09","1961,29","1506,88","37,98","12,81","18,20",""
3,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,57","249,26","1961,29","1505,36","37,98","12,81","18,20",""
4,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,52","249,97","1961,29","1504,03","37,94","12,81","18,20",""
5,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,52","249,99","1961,29","1504,15","37,93","12,81","18,20",""
6,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,54","249,29","1961,29","1504,48","37,97","12,81","18,20",""
7,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,48","250,01","1961,29","1503,07","37,95","12,81","18,20",""
8,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,49","249,86","1961,29","1503,3","37,95","12,81","18,21",""
9,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,48","249,99","1961,29","1503,11","37,93","12,81","18,20",""
10,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,44","249,88","1961,29","1501,89","37,92","12,81","18,21",""
11,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,45","250,03","1961,29","1502,3","37,94","12,80","18,20",""
12,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,46","249,78","1961,29","1502,46","37,92","12,81","18,21",""
13,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,47","250,04","1961,29","1502,62","37,92","12,81","18,21",""
14,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,49","249,98","1961,29","1503,36","37,95","12,81","18,21",""
15,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,54","249,84","1961,29","1504,45","37,95","12,81","18,21",""
16,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,51","249,8","1961,29","1503,71","37,91","12,81","18,21",""
17,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,51","249,38","1961,29","1503,77","37,93","12,81","18,21",""
18,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,55","250,09","1961,29","1504,81","37,94","12,81","18,21",""
19,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,55","249,73","1961,29","1504,87","37,94","12,81","18,20",""
20,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,54","249,86","1961,29","1504,5","37,95","12,81","18,20",""
21,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,54","249,8","1961,29","1504,48","37,93","12,81","18,21",""
22,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,52","249,86","1961,29","1504,1","37,92","12,81","18,20",""
23,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,51","249,98","1961,29","1503,75","37,93","12,81","18,20",""
24,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,5","249,25","1961,29","1503,5","37,94","12,81","18,20",""
25,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,43","249,17","1961,29","1501,69","37,88","12,81","18,20",""
26,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,45","249,61","1961,29","1502,13","37,91","12,81","18,21",""
27,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,48","249,96","1961,29","1502,93","37,91","12,81","18,21",""
28,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,43","249,26","1961,29","1501,61","37,91","12,81","18,20",""
29,"2020 Nov 19","13:39:54",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,42","249,27","1961,29","1501,48","37,86","12,81","18,21",""
30,"2020 Nov 19","13:39:55",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,44","249,12","1961,29","1502,02","37,89","12,81","18,20",""
31,"2020 Nov 19","13:39:55",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,42","249,08","1961,29","1501,49","37,89","12,81","18,21",""
32,"2020 Nov 19","13:39:55",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,47","249,71","1961,29","1502,78","37,89","12,81","18,21",""
33,"2020 Nov 19","13:39:55",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,53","249,93","1961,29","1504,26","37,91","12,81","18,21",""
34,"2020 Nov 19","13:39:55",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,51","249,31","1961,29","1503,69","37,91","12,81","18,20",""
35,"2020 Nov 19","13:39:55",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,45","249,63","1961,29","1502,3","37,89","12,81","18,20",""
36,"2020 Nov 19","13:39:55",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,49","249,05","1961,29","1503,29","37,9","12,81","18,21",""
37,"2020 Nov 19","13:39:55",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,46","249,73","1961,29","1502,56","37,88","12,81","18,20",""
38,"2020 Nov 19","13:39:55",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,48","249,08","1961,29","1502,99","37,9","12,81","18,20",""
39,"2020 Nov 19","13:39:55",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,48","249,69","1961,29","1502,97","37,89","12,81","18,20",""
40,"2020 Nov 19","13:39:55",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"57,46","249,3","1961,29","1502,53","37,89","12,81","18,20",""
