File:,"C:\data\20201120 cirris\Logger_xsensor_gel_dda_v2_05.XSN"
Frame,Date,Time,Units,Threshold,Sensor,Rows,Columns,Average Pressure,Peak Pressure,Contact Area (cm²),Est. Load (N),Std Dev.,COP Row,COP Column,Frame Notes
1,"2020 Nov 20","14:34:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,35","256,0","2037,1","1856,21","42,29","13,86","18,19",""
2,"2020 Nov 20","14:34:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,25","256,0","2037,1","1853,69","42,25","13,86","18,19",""
3,"2020 Nov 20","14:34:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,23","256,0","2037,1","1853,03","42,23","13,86","18,20",""
4,"2020 Nov 20","14:34:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,29","256,0","2037,1","1854,69","42,26","13,86","18,19",""
5,"2020 Nov 20","14:34:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,29","256,0","2037,1","1854,68","42,26","13,86","18,20",""
6,"2020 Nov 20","14:34:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,26","256,0","2037,1","1853,74","42,22","13,86","18,20",""
7,"2020 Nov 20","14:34:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,27","256,0","2037,1","1854,27","42,24","13,86","18,20",""
8,"2020 Nov 20","14:34:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,25","256,0","2037,1","1853,58","42,22","13,86","18,20",""
9,"2020 Nov 20","14:34:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,3","256,0","2037,1","1854,93","42,24","13,86","18,20",""
10,"2020 Nov 20","14:34:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,26","256,0","2037,1","1853,74","42,23","13,86","18,20",""
11,"2020 Nov 20","14:34:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,33","256,0","2037,1","1855,67","42,25","13,86","18,20",""
12,"2020 Nov 20","14:34:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,27","256,0","2037,1","1854,04","42,24","13,86","18,19",""
13,"2020 Nov 20","14:34:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,26","256,0","2037,1","1853,82","42,24","13,86","18,20",""
14,"2020 Nov 20","14:34:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,32","256,0","2037,1","1855,5","42,28","13,86","18,19",""
15,"2020 Nov 20","14:34:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,34","256,0","2037,1","1856,03","42,26","13,86","18,20",""
16,"2020 Nov 20","14:34:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,24","256,0","2037,1","1853,29","42,22","13,86","18,19",""
17,"2020 Nov 20","14:34:52",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,22","256,0","2037,1","1852,79","42,22","13,86","18,20",""
18,"2020 Nov 20","14:34:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,27","256,0","2037,1","1854,23","42,25","13,86","18,19",""
19,"2020 Nov 20","14:34:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,29","256,0","2037,1","1854,65","42,25","13,86","18,20",""
20,"2020 Nov 20","14:34:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,28","256,0","2037,1","1854,33","42,23","13,86","18,19",""
21,"2020 Nov 20","14:34:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,24","256,0","2037,1","1853,34","42,24","13,86","18,20",""
22,"2020 Nov 20","14:34:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,28","256,0","2037,1","1854,45","42,24","13,86","18,20",""
23,"2020 Nov 20","14:34:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,23","256,0","2037,1","1852,92","42,22","13,86","18,20",""
24,"2020 Nov 20","14:34:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,24","256,0","2037,1","1853,35","42,23","13,86","18,19",""
25,"2020 Nov 20","14:34:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,25","256,0","2037,1","1853,47","42,25","13,86","18,20",""
26,"2020 Nov 20","14:34:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,24","256,0","2037,1","1853,44","42,24","13,85","18,19",""
27,"2020 Nov 20","14:34:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,34","256,0","2037,1","1855,96","42,31","13,86","18,20",""
28,"2020 Nov 20","14:34:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,32","256,0","2037,1","1855,48","42,26","13,86","18,20",""
29,"2020 Nov 20","14:34:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,27","256,0","2037,1","1854,12","42,24","13,86","18,20",""
30,"2020 Nov 20","14:34:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,26","256,0","2037,1","1853,74","42,26","13,86","18,20",""
31,"2020 Nov 20","14:34:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,28","256,0","2037,1","1854,44","42,25","13,86","18,20",""
32,"2020 Nov 20","14:34:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,27","256,0","2037,1","1854,07","42,23","13,86","18,20",""
33,"2020 Nov 20","14:34:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,29","256,0","2037,1","1854,78","42,25","13,86","18,20",""
34,"2020 Nov 20","14:34:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,28","256,0","2037,1","1854,31","42,25","13,86","18,20",""
35,"2020 Nov 20","14:34:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,31","256,0","2037,1","1855,11","42,28","13,86","18,19",""
36,"2020 Nov 20","14:34:53",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,27","256,0","2037,1","1854,25","42,25","13,86","18,19",""
