File:,"C:\data\20201120 cirris\Logger_xsensor_gel_dda_v1_02.XSN"
Frame,Date,Time,Units,Threshold,Sensor,Rows,Columns,Average Pressure,Peak Pressure,Contact Area (cm²),Est. Load (N),Std Dev.,COP Row,COP Column,Frame Notes
1,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,92","256,0","2020,97","1857,08","45,17","13,58","18,34",""
2,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,93","256,0","2020,97","1857,18","45,17","13,58","18,34",""
3,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,82","256,0","2020,97","1854,39","45,12","13,58","18,34",""
4,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,87","256,0","2020,97","1855,55","45,12","13,58","18,34",""
5,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,83","256,0","2020,97","1854,66","45,12","13,58","18,34",""
6,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,83","256,0","2020,97","1854,62","45,12","13,58","18,34",""
7,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,79","256,0","2020,97","1853,42","45,11","13,58","18,35",""
8,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,85","256,0","2020,97","1855,07","45,12","13,58","18,34",""
9,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,84","256,0","2020,97","1854,83","45,12","13,58","18,34",""
10,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,85","256,0","2020,97","1855,15","45,13","13,58","18,34",""
11,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,82","256,0","2020,97","1854,32","45,11","13,58","18,34",""
12,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,84","256,0","2020,97","1854,7","45,13","13,58","18,34",""
13,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,77","256,0","2020,97","1853,05","45,1","13,58","18,34",""
14,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,84","256,0","2020,97","1854,71","45,11","13,58","18,34",""
15,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,89","256,0","2020,97","1856,17","45,16","13,58","18,34",""
16,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,87","256,0","2020,97","1855,74","45,14","13,58","18,34",""
17,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,82","256,0","2020,97","1854,23","45,12","13,58","18,34",""
18,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,78","256,0","2020,97","1853,25","45,1","13,58","18,34",""
19,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,82","256,0","2020,97","1854,17","45,11","13,58","18,34",""
20,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,8","256,0","2020,97","1853,64","45,09","13,58","18,34",""
21,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,84","256,0","2020,97","1854,94","45,13","13,58","18,34",""
22,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,8","256,0","2020,97","1853,76","45,09","13,58","18,34",""
23,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,82","256,0","2020,97","1854,18","45,1","13,58","18,35",""
24,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,75","256,0","2020,97","1852,45","45,07","13,58","18,35",""
25,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,8","256,0","2020,97","1853,87","45,11","13,58","18,34",""
26,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,78","256,0","2020,97","1853,08","45,08","13,58","18,34",""
27,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,72","256,0","2020,97","1851,71","45,06","13,58","18,34",""
28,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,74","256,0","2020,97","1852,24","45,07","13,58","18,35",""
29,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,84","256,0","2020,97","1854,69","45,11","13,58","18,34",""
30,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,79","256,0","2020,97","1853,37","45,08","13,58","18,34",""
31,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,76","256,0","2020,97","1852,72","45,07","13,58","18,34",""
32,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,8","256,0","2020,97","1853,63","45,08","13,58","18,34",""
33,"2020 Nov 20","14:06:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,8","256,0","2020,97","1853,86","45,1","13,58","18,35",""
34,"2020 Nov 20","14:06:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,83","256,0","2020,97","1854,42","45,12","13,58","18,34",""
35,"2020 Nov 20","14:06:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,79","256,0","2020,97","1853,6","45,09","13,58","18,34",""
36,"2020 Nov 20","14:06:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,83","256,0","2020,97","1854,59","45,12","13,58","18,34",""
37,"2020 Nov 20","14:06:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,78","256,0","2020,97","1853,2","45,08","13,58","18,34",""
38,"2020 Nov 20","14:06:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,81","256,0","2020,97","1853,91","45,09","13,58","18,34",""
39,"2020 Nov 20","14:06:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,78","256,0","2020,97","1853,22","45,07","13,58","18,34",""
40,"2020 Nov 20","14:06:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,81","256,0","2020,97","1853,89","45,09","13,58","18,34",""
41,"2020 Nov 20","14:06:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,72","256,0","2020,97","1851,52","45,05","13,58","18,34",""
42,"2020 Nov 20","14:06:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,78","256,0","2020,97","1853,16","45,08","13,58","18,34",""
43,"2020 Nov 20","14:06:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,72","256,0","2020,97","1851,5","45,05","13,58","18,34",""
44,"2020 Nov 20","14:06:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,72","256,0","2020,97","1851,53","45,05","13,58","18,34",""
45,"2020 Nov 20","14:06:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,73","256,0","2020,97","1851,77","45,05","13,58","18,34",""
46,"2020 Nov 20","14:06:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,74","256,0","2020,97","1852,08","45,06","13,58","18,35",""
47,"2020 Nov 20","14:06:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,74","256,0","2020,97","1852,04","45,07","13,58","18,34",""
48,"2020 Nov 20","14:06:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,73","256,0","2020,97","1851,75","45,06","13,58","18,35",""
49,"2020 Nov 20","14:06:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,72","256,0","2020,97","1851,48","45,06","13,58","18,34",""
50,"2020 Nov 20","14:06:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,76","256,0","2020,97","1852,71","45,08","13,58","18,34",""
51,"2020 Nov 20","14:06:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,74","256,0","2020,97","1852,06","45,06","13,58","18,34",""
52,"2020 Nov 20","14:06:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"68,74","256,0","2020,97","1852,14","45,07","13,58","18,34",""
