ID,test,problem,obstacle_H,vitesse,pneumatique,mtixsens_1_ES_horiz,mtixsens_1_ES_vert,mtixsens_1_ES_norm,mtixsens_1_ES_angl,mtixsens_1_VDV_horiz,mtixsens_1_VDV_vert,mtixsens_1_VDV_norm,mtixsens_1_VDV_angl,mtixsens_2_ES_horiz,mtixsens_2_ES_vert,mtixsens_2_ES_norm,mtixsens_2_ES_angl,mtixsens_2_VDV_horiz,mtixsens_2_VDV_vert,mtixsens_2_VDV_norm,mtixsens_2_VDV_angl,mtixsens_3_ES_horiz,mtixsens_3_ES_vert,mtixsens_3_ES_norm,mtixsens_3_ES_angl,mtixsens_3_VDV_horiz,mtixsens_3_VDV_vert,mtixsens_3_VDV_norm,mtixsens_3_VDV_angl,mtixsens_4_ES_horiz,mtixsens_4_ES_vert,mtixsens_4_ES_norm,mtixsens_4_ES_angl,mtixsens_4_VDV_horiz,mtixsens_4_VDV_vert,mtixsens_4_VDV_norm,mtixsens_4_VDV_angl,mtixsens_5_ES_horiz,mtixsens_5_ES_vert,mtixsens_5_ES_norm,mtixsens_5_ES_angl,mtixsens_5_VDV_horiz,mtixsens_5_VDV_vert,mtixsens_5_VDV_norm,mtixsens_5_VDV_angl,xsensor_seat_ES_vert,xsensor_seat_VDV_vert,xsensor_seat_std_fwd,xsensor_seat_std_lat,xsensor_seat_range_fwd,xsensor_seat_range_lat
93,3,,4,1,1,4.197129176799875,3.277271980223604,5.325073235092972,52.015979957579724,2.893305578131156,2.0349279095361488,3.5372515835679574,54.88040401800153,16.052773850563838,13.263175258096759,20.823144964782244,50.435690203025906,5.446501007042009,4.2843962716175525,6.929677094350068,51.81024926995991,17.094701556163788,14.503853913585727,22.418532504179318,49.6873445524426,4.977538877036256,4.247939292425237,6.543766614461243,49.52184155338102,48.16736282569275,49.93850271387214,69.3826267511208,43.965731382776745,9.478913245457688,5.907821787803054,11.169250404183517,58.06638813566571,17.512176264896823,7.5561690928918095,19.072808101933735,66.66072617768161,5.4184185862146625,3.203481535646523,6.294565427784884,59.40753933253534,60711.560496376835,279.8759970012161,0.698468551593261,0.41242685052520794,5.129999999999999,2.6900000000000013
94,4,,4,1,1,4.500988645408742,2.95301084069809,5.3832306110159225,56.73190110196303,3.0077886589310054,1.8975763845840872,3.5563448584361432,57.75268321502107,17.187927521276766,10.776772054596602,20.287032025247004,57.912427915685015,5.35246058808304,3.7972991357965094,6.56264543257543,54.64623346679799,16.31089632237281,13.241291263990043,21.008977442441452,50.93008433427668,4.782006253088832,4.09086573540223,6.2930728797359965,49.45398471052599,47.53897024268602,48.95842575640174,68.24134483053575,44.15725244033918,9.103181452326618,5.703919153019868,10.742560507540567,57.9293490385904,18.926986318206165,6.712530728224199,20.082053676527146,70.4727470098531,5.371913744790992,2.9878722499831842,6.146937275073982,60.91707553467454,54949.472538206566,267.4565938481801,0.6232210981886592,0.5602326491231676,4.99,3.039999999999999
95,5,,4,1,1,4.470834946227286,3.2881604289671533,5.549807575315796,53.66667150975882,3.0233491660092486,2.0356234773080266,3.6447775132340303,56.047585162066824,17.2827655012544,12.531475324593643,21.34787711184062,54.05469320348842,5.474212001703701,4.106449888335486,6.8432395636136665,53.12480492271327,17.055460449760396,14.761692735728275,22.556513551021002,49.12344356098854,4.921660329649865,4.266955790839399,6.513804734671365,49.07553422998956,49.403606537019925,49.481908664455815,69.92264028154418,44.954630559570354,9.46230971136747,5.851194453658673,11.125276698058576,58.26865811919764,18.34530252674425,7.046670185740744,19.652116565509587,68.98756565597112,5.374297372222441,3.0786823460631627,6.193654594263229,60.19363245949087,59020.2955792754,275.3878461548504,0.6825531111099036,0.47917634237484197,5.250000000000002,3.259999999999998
96,6,,4,1,1,4.645011352874138,3.362448327479182,5.734299366382713,54.099831088628584,3.029317482687586,2.070501480198218,3.6692970430887253,55.647870682764115,16.62070387118939,13.492131921222063,21.40760194308156,50.93146223467484,5.465345981163143,4.264078173411991,6.931981633182871,52.0385459403835,18.5394717221121,15.224875975234657,23.989765738670137,50.606676808265824,5.101504020928962,4.378847075456771,6.723068122947341,49.35904490165558,50.58375314365919,51.50998863732491,72.19414804204003,44.48020390135342,9.647759265402394,5.994089579533585,11.358185098449084,58.14758677927187,17.365830425704942,7.610974675453385,18.960458904908716,66.33345835660566,5.355572843769501,3.1833656695319092,6.230246983136036,59.27264611451289,62562.153494565246,288.28179622635014,0.6758244382446312,0.3164198508428387,5.24,2.5500000000000007
97,7,,4,1,1,4.37122257109732,3.3756533266171993,5.522917901578153,52.3230768567256,2.931873629128519,2.0684054503175386,3.588061326689182,54.7974409814035,16.67648738266249,13.73847249994698,21.606731776367766,50.51752093593052,5.5074151678158385,4.3531141271835505,7.020058720194082,51.67681527782926,17.920628122824493,15.627285810794044,23.777320583463833,48.910667201616555,5.051842407168769,4.383261819755983,6.6883552453050275,49.05325909089966,49.091271154314775,51.08115622469463,70.84657666251854,43.86199200404831,9.477109968046882,5.983575277718036,11.207978696025972,57.73286113836727,17.7388611733876,7.374171938207776,19.210559791504494,67.42699325787953,5.39972943617656,3.1576621848260804,6.255230487951044,59.681691498655155,47503.938154438394,249.795201710664,0.6409673697359546,0.718497435191525,5.310000000000002,4.66
98,8,,4,1,1,4.097654788773564,3.1717387527636793,5.1817662513608065,52.25878280268098,2.8450939457956843,1.999938786046745,3.4776881269512057,54.8949686024257,16.533404667085158,13.07568168010779,21.07906357704487,51.660781429177526,5.509264701880868,4.174097654112806,6.911952602663051,52.85058924458248,17.266407119620354,15.128235182391663,22.95631317424968,48.77626607133122,4.965855441744555,4.3222918469102405,6.583458595462627,48.96361482814203,50.77590946889329,50.59919467354382,71.6831324929682,45.09987660956007,9.566670549102813,5.913098690329879,11.246595996862876,58.28005050872732,16.272745267988324,7.573243112535131,17.948711647313218,65.04299922501468,5.028147379799083,3.156718865269319,5.936930188854136,57.87900601567717,59375.73253413043,269.20745163244516,0.6357630117878426,0.5362188873838422,4.949999999999999,3.129999999999999
99,9,,4,1,1,4.361468223026733,3.1371676362660343,5.372543702801029,54.272851156164656,2.989514847452789,1.9602907734049368,3.5749040461860226,56.74626109236788,16.957517686949057,13.017145072684066,21.37763953168107,52.48897691623081,5.394012476454802,4.150225261708321,6.805860733152858,52.424835982433606,17.098253056746294,14.781388817063037,22.60176349212004,49.15668317617376,4.900540893389717,4.243035270691053,6.482179367783122,49.113003917505836,48.35455831554083,47.48648013349883,67.77262799508529,45.51894112248312,9.261206244559764,5.802324873749524,10.928719734937172,57.932060286683864,18.097718821459175,7.462286776455999,19.575830773550013,67.5920298046072,5.343074086103191,3.1339955527929035,6.194382036532227,59.6061222254466,41798.11282443845,203.91914206422135,0.6102665493121665,1.054657245064017,4.4300000000000015,6.370000000000001
100,0,,4,2,1,5.474705287680464,11.47526188328155,12.714323941006493,25.505231246641717,3.1801719771529826,4.575557220907882,5.572182488583031,34.800649011388394,8.333604176194692,33.05163177394376,34.08605758203577,14.151529835131003,3.528619930023754,6.887366566026271,7.738667638901244,27.127526559219422,14.157119982800335,36.50875118749487,39.15754026337473,21.19496430382602,4.59579148820083,6.61395931421851,8.053928061086527,34.793983171899626,21.993941354349353,68.11112053724335,71.57414475309818,17.895923701127273,6.517290530138637,8.04128424535371,10.350716311869848,39.02403416212624,29.32010842274924,27.376109388396735,40.11383954656092,46.96378745182119,6.1373993556278466,6.347815935434192,8.829634080788024,44.03447073629005,222984.2520434781,539.4660482547026,0.9095553540050089,0.7415910053738092,6.890000000000001,4.359999999999999
101,1,,4,2,1,6.5793117695014125,11.2429551850679,13.026564576040185,30.335921762857062,3.5458623159602025,4.467991633528339,5.704041444539642,38.43602066635619,9.687973500190534,31.3426459574599,32.805766050422775,17.176315045216374,3.775830690472967,6.772797203591048,7.7542039800412965,29.139642494496474,16.40237351438701,35.774917616104894,39.35584565658012,24.630891779352424,4.900116697217445,6.590305908180572,8.212385500556397,36.63205817094595,26.325563537721443,72.97793986521357,77.58102218035889,19.83605561129129,7.006872780110183,8.131495863175754,10.733941080958727,40.751325066637094,31.232555832173976,25.414882804922833,40.26647255220932,50.86369983599924,6.279586486252433,6.175125155684859,8.807120819353855,45.48054529045902,284332.36950472824,608.541392181589,0.8269520863919437,0.6046558152160095,6.65,4.27
102,2,,4,2,1,5.846111226851701,11.016884800491503,12.471919145986403,27.9526622703404,3.170163669197401,4.416098344506564,5.436162458743552,35.67325344930146,11.583973289747272,33.8250452799858,35.75363093967755,18.90465721542547,4.005375218676641,6.758506828665066,7.8562360705048375,30.652764364801204,16.116512377777685,34.84440691454467,38.39107532291105,24.821860925144577,4.926560492112385,6.689746527541081,8.308050727167629,36.36921471426914,32.58424746736246,76.63348414041228,83.2731894099964,23.035001037596583,7.478602766059285,8.278423645779995,11.156244771047241,42.094181193357535,36.223342279334446,26.833895815016888,45.07980135822472,53.469316056826244,6.657382368598952,6.392239788278566,9.229380776226746,46.16397706283072,249456.05635327887,587.0044927855597,0.7843011257557809,0.5542239284765026,6.609999999999999,3.879999999999999
103,3,,4,2,1,7.12173537008078,11.048677574464534,13.145051952196123,32.80494086936126,3.787787904938753,4.638922315469166,5.98890118984761,39.23243713423565,11.223700039231494,31.60282910100898,33.53670004276248,19.55242245914492,4.00766577004478,6.755054239275338,7.854434588176308,30.679979057168218,18.236105949904687,34.264454793426864,38.815054070643036,28.02264181998934,5.10422001184454,6.499821795300985,8.264426495527927,38.14205627305308,30.684534068982686,72.4486897517195,78.67879814646042,22.954343439974032,7.527884297278183,8.104204546242574,11.061065650313546,42.88858869151623,36.6575564666271,25.785288121277713,44.818049149882235,54.877067017712584,6.646342390966989,6.186163195677618,9.079784262939352,47.05377134947511,275250.19886994583,590.0090988701224,0.863476633348555,0.5413007476283125,6.440000000000001,4.029999999999998
104,4,,4,2,1,5.330344962329816,9.818128522470952,11.171760161281322,28.49790924091746,3.034612146491789,4.221254360633865,5.198832489781329,35.71193178841144,9.787319262126493,32.60422221934503,34.04154703986328,16.709001806936925,3.75344560982242,6.7299397255295625,7.705870661719941,29.149435493862477,15.611329691745368,33.695495256214826,37.1362358796091,24.85857884841328,4.934971166812051,6.5689179994582,8.216119771575402,36.91610553369014,26.849604609602107,73.20325530792931,77.97190426922923,20.142106264803157,7.07108926265217,8.083322839876494,10.739665334360462,41.17862505214724,34.742934072772535,27.459446134053195,44.284225746579196,51.67854533059116,6.526824389764609,6.217702972909641,9.01439220769518,46.38944975935952,213333.40746864144,553.5602897350698,1.0180565304226274,0.5379055815328367,8.1,5.0
105,5,,4,2,1,6.398888359045547,10.607787682922531,12.38833853902498,31.09945238475541,3.290489349170461,4.345143076031052,5.450466815620919,37.13591361622674,11.413106663356372,33.97995251952954,35.84544848287759,18.56604936865747,3.9040011439139732,6.775545073396248,7.819797693886063,29.950114963106344,17.027156374954696,35.80441256638409,39.64694204400893,25.433904392293687,5.022708667604623,6.793836453757554,8.44889437264046,36.47565518800324,31.887828770861603,76.01398065322975,82.43154055620565,22.758026069622524,7.343085489078549,8.240384796369248,11.037429324446405,41.704536460249656,34.74884069657331,26.052650163350823,43.43066324948047,53.13958020482824,6.493194614729673,6.200115921864556,8.977918118879945,46.32268008683901,271923.4081145833,611.5677208899673,0.8101089073658555,0.475355360804588,6.76,4.149999999999999
106,6,,4,2,1,6.229737823630943,10.289697186242702,12.028611787556741,31.19215973599328,3.508621062952391,4.364612892217566,5.600023880512024,38.79507386823771,8.63505282714063,33.000164195623135,34.111214787304135,14.663642250688085,3.604154218329172,6.820662518466325,7.714360946981374,27.852735626534663,16.008359071253395,36.99715859618341,40.311999508153015,23.397728879098057,4.958251908641746,6.7585995387746065,8.382298593767334,36.264561862182184,25.1241723244615,69.61713798391327,74.01195806125153,19.844037889539443,6.911753343642526,8.067798395187701,10.62363898241779,40.58695274836002,32.88114367389261,28.3354646776594,43.40585407294794,49.246741377997516,6.378527936236987,6.288051466379224,8.956852676983672,45.409252691066605,268152.15738043486,608.4952321318332,0.8701211233102949,0.25250896510388754,6.739999999999998,2.120000000000001
107,7,,4,2,1,5.578723141469302,9.401636215834182,10.93219627632298,30.683957149998797,3.0447955583372557,3.901838622831147,4.949254957131138,37.966658321568076,10.477582365637527,32.90955066312507,34.537201060269986,17.660181204038906,3.9068982210649854,6.683757769734463,7.741864867991855,30.30783086842852,16.712698128562838,35.931099712762325,39.62774539770004,24.944637745280048,4.888408284048601,6.671211450893145,8.270525846285881,36.23253377445743,28.680932105220155,73.53428312675416,78.92963107344345,21.30751607828215,7.274173515220665,8.221674513590646,10.977683368405364,41.50097864737871,38.63984683690589,29.287035952872266,48.48472170162864,52.839725993509454,7.078636602175009,6.694415100541392,9.742807074144924,46.59794379093395,296209.9287908696,626.5022856614797,0.8379809700280579,0.35050562290876636,7.91,3.6499999999999986
108,8,,4,2,1,6.105663421136385,10.176053798893076,11.867232058494897,30.96388546013776,3.1821207811176255,4.3028317314859255,5.351658955417732,36.48444671350432,9.692360732914466,30.16244174652408,31.68145748997986,17.814223295655076,3.80498168498643,6.625865457935769,7.640679203431365,29.86710701883063,17.18179440576716,32.72547859210472,36.96175060903307,27.700732951025024,5.1520677766313465,6.511307687409858,8.303067515992254,38.35278288393245,27.615179943059974,66.58329040173545,72.0828185076681,22.526053480273603,7.191729525481936,7.800855427192999,10.610104568931217,42.67343927373298,31.363678633783383,23.18760426845875,39.0044270455789,53.52396741786037,6.42913375602368,5.880798474894456,8.713067861273899,47.55050493294055,285701.80778385873,619.3474385090605,0.8940164687064702,0.36359892649740005,7.6899999999999995,4.199999999999999
109,9,,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260096.94995971015,596.4323875904969,0.899676263818905,0.45866834595785055,7.829999999999998,3.4400000000000013
110,0,,4,3,1,21.122322998390736,27.4585781252516,34.64283535608614,37.56903751260558,7.275133801091807,8.004448704106029,10.8165970101716,42.26726988401688,8.413217256638783,71.57159693147207,72.06438587768932,6.7043326824051235,3.8294535614516647,10.71579817725512,11.379501094291392,19.665122432449774,15.915198319210267,35.70387494831287,39.09041089403585,24.02518538760074,5.145777044421818,7.207246252579902,8.855699855811825,35.52580043797037,16.73980017464118,96.137484390901,97.58399876464199,9.877513634212212,6.558830726825385,11.57778784995166,13.306518402709143,29.53160562402691,38.69251140065941,21.31927274436331,44.177164110416946,61.14557770881553,7.8822401123620764,6.335620547624652,10.112853055019311,51.20822691835917,239111.94980215572,653.3239616343225,1.1334045646515616,0.4222359379267213,7.58,2.41
111,1,,4,3,1,19.37663426176955,24.45868566064334,31.20386609958038,38.386932285303686,6.87798066995022,7.832926822228289,10.424076011742827,41.28590382701961,6.360472441279366,63.77269747309062,64.08909854780775,5.695650838513723,3.2912617594186955,10.178744792791548,10.697628219647237,17.91843350943945,11.654643578713467,30.63012622751742,32.772478540087526,20.831624781702757,4.3745800936447194,6.757360090924203,8.049774307030464,32.91821412833897,12.458870632769601,89.84959941343799,90.70928272343114,7.894499574310253,5.584802391978981,11.055437542198982,12.38598873755813,26.80123474999211,36.772668213081936,19.207852802770557,41.48699479116687,62.420112953531905,7.693408618904111,6.252072093390839,9.913472733527064,50.90085889189835,262102.4554587862,641.2200734603781,0.8564432419827758,0.3632451886131412,6.910000000000002,3.880000000000001
112,2,,4,3,1,13.239198474124533,31.7163722678546,34.36865790324664,22.656864220787433,5.383948416630571,8.67071564714244,10.206282887836275,31.837581743854827,9.262251498763032,67.67389948138467,68.3048019823123,7.79341829616589,3.890347079128812,10.518539719690873,11.214922123260626,20.29722610922803,11.714098091010134,35.94089633317734,37.80169471489351,18.052172541779818,4.516809229304033,7.15957926732892,8.465290361180307,32.24685818493718,19.2046233811911,101.42459513035176,103.22677005781574,10.721950689075445,6.710191520697661,11.613389736233483,13.412587051352025,30.019229270701718,42.45294903258688,22.29720128561889,47.95224777562387,62.29057953958446,8.213015857855,6.65886273403021,10.57327207594858,50.965915330904494,228129.7965053623,591.8525259019652,0.8663720058316104,0.416407709464956,7.370000000000001,4.010000000000002
113,3,,4,3,1,17.609025054496914,31.805375400262943,36.35463749952062,28.97107738492053,6.336342093309593,9.123866410078868,11.1082928207899,34.779202967707704,6.953446248726867,66.78858359138943,67.14957418240228,5.943724799667181,3.3493213803254758,10.200086342683914,10.735907744895735,18.17821805654826,14.595011818900412,36.51193393575076,39.320931953890295,21.788202681506263,4.888090706514823,7.263310133785325,8.754947450137275,33.9399183854916,15.861213807500052,84.289188556547,85.76855723963395,10.657074736916856,5.670769872578636,10.729720826330533,12.136084210268843,27.856920989069238,34.79055148745686,19.750623273570035,40.00586947556412,60.41638870077,7.299653444971238,5.651259089282357,9.231558357659715,52.2536142807857,247147.45227429346,616.5193022642317,0.830341447215174,0.34292633285521923,7.049999999999999,3.6499999999999986
114,4,,4,3,1,23.26476802626392,32.26698084095143,39.77948571696471,35.79192477950344,7.10605963406946,8.657885871820383,11.200672805346043,39.3778325291768,7.116798535423266,65.33213954083521,65.71862200607197,6.216864028375052,3.282854783087333,10.227789320179577,10.741732165010388,17.795281358618524,12.219492081372108,30.986301788665482,33.30866081464353,21.521867341993634,4.364684404072364,6.856019044802996,8.127451451091781,32.481678934524034,13.254063547856294,87.08665705827525,88.08947745398571,8.65366462073057,5.3496682223950325,10.959824861194459,12.195766112785181,26.01775355245157,30.293273243008688,19.168321023692307,35.848388173569404,57.67607623338826,7.138601709028372,5.8860720138146,9.252322849531044,50.49300984235704,215460.59468666665,582.6096974520862,1.1646209132836982,0.37366292550967967,6.779999999999998,3.8100000000000005
115,5,,4,3,1,20.140465109158722,32.57182856748704,38.29572235959265,31.730160589181885,6.534827756633886,9.195470419071555,11.280986217387763,35.399780893929425,9.034476226767174,67.87616593130669,68.47478121342411,7.581638970607153,3.5699236076343692,10.301922735585173,10.90293385352364,19.112727363008048,16.57152174015318,37.24559261094528,40.76578837364575,23.985510982070434,4.831390574593961,7.388847951296947,8.828216633706973,33.17971082810018,22.86453511715888,94.29970621745728,97.03206459115741,13.629290462261144,6.362683453484669,11.063879813437827,12.762961147611657,29.90260895338954,29.32219037047709,18.38561867782711,34.60956258447894,57.91143892349755,6.132292286004331,5.476567288802082,8.22178800199599,48.23290969547724,222891.27659240944,610.2405749394015,0.828571376848302,0.37148388337415966,5.6899999999999995,5.260000000000002
116,6,,4,3,1,14.094618293616529,47.51512540777111,49.56153152757656,16.522165538217287,5.404522528458924,10.62152650503517,11.917453127987736,26.968233982512597,10.4444100452498,64.03847313463424,64.88460327850196,9.263145213613322,3.744050602924446,9.912253181234988,10.595785862604153,20.692525025585294,17.129414937409194,42.532982059828235,45.85271441255804,21.93624917997627,4.944071196879137,7.7653903454919115,9.20571166274878,32.48410508041511,25.147867449964064,90.47031822853015,93.90044577983896,15.534236954737738,6.672572662050885,10.716315836841478,12.623892071991438,31.90868330117013,56.41092691739743,19.995170771924894,59.849808102268746,70.48284160556481,8.822765679714953,5.4642428550782425,10.37781982009852,58.22863973142173,203202.22473052543,571.0351758147118,0.8262819042394366,0.3240104639493346,6.450000000000001,3.950000000000003
117,7,,4,3,1,36.562907372699904,35.23951864289347,50.78060525168511,46.05589753630152,10.12544362145017,10.056016937454576,14.270532056568152,45.19710368707655,6.30170871247896,60.58543109878222,60.91228114364312,5.938186904846968,3.1397717941168564,9.965211753697728,10.448139174760602,17.488246043061164,12.327552090399935,30.123954476501826,32.548750726316335,22.255729909362998,4.4398884189959995,6.787986881135349,8.111064977646302,33.18790806018694,10.554312453490075,81.39277463420217,82.07421808351219,7.388395064859319,5.051119590341881,10.690529091969394,11.823756652696277,25.290053505010064,41.43524824758885,19.641961938167505,45.85505932958473,64.63718041702047,8.101945483697731,6.226755108494351,10.21831687715597,52.45589934672414,227065.8758409601,597.308457035337,0.8545537612171429,0.4918604235602937,6.690000000000001,4.99
118,8,,4,3,1,19.739618494946477,25.470092709533407,32.22387563528415,37.77610121102734,6.640337819186103,7.883255873515489,10.307269741315093,40.10858897036666,7.318217382206288,70.19968959329076,70.58011564631785,5.951505460543486,3.5680117651529684,10.51449055348995,11.103387751299122,18.74424957553817,14.50805633098445,38.886610057569385,41.504844780729805,20.459849331705566,4.926458124838545,7.514825903544002,8.985688510980316,33.247453056495324,14.535621641260379,92.25458525091024,93.39268063566514,8.95390660709801,6.231536757697939,11.377077655262548,12.971890623051634,28.710726656849637,34.37858980492798,24.140748799449653,42.007894372053784,54.92335440037373,7.540424489641218,6.479865438031209,9.942165638278835,49.32587713415274,214722.17267226448,580.4951805166735,0.8236625847250412,0.36084434098431295,6.450000000000001,5.8100000000000005
119,9,,4,3,1,13.828930787561344,32.397963638221064,35.225947462497814,23.11500334144839,5.3167924274519205,9.427493211767802,10.82339641584554,29.421551639926072,7.801965467013125,67.46076023750936,67.91041773521341,6.59705757592234,3.5815574009359,10.195628905734623,10.806405609621088,19.35553966073113,15.234356738368081,42.0097165829538,44.686708455780945,19.932613598242924,4.916453712627775,7.660156984132937,9.102171286565204,32.69322147466261,15.280849587749058,90.97323948129205,92.24768108653966,9.535009723883595,6.061091597752269,11.097951587090522,12.645210982255227,28.640943128055326,36.57743264644828,23.905435280099386,43.69643480807651,56.83309761865992,7.678694376342315,6.220248073921032,9.881995417241875,50.99024937951801,222282.84788768113,592.2183703031689,0.7642413961301947,0.34980242998681577,6.0,3.629999999999999
120,0,,1,1,2,0.3661588478985373,0.6999291964049601,0.789919731285703,27.615729653678944,0.7345007307879381,1.0522614548837543,1.2832558174277218,34.91585490791314,2.2482594633627295,1.7209726977099493,2.8313278935621584,52.56706747983903,1.739025238388561,1.5228846591950067,2.3115766188824205,48.79098946339687,1.1523261449426552,1.8342201613078513,2.1661530750310796,32.13858462710611,1.2147522531278478,1.574981730021134,1.9890174675903545,37.642291453169264,5.879824934337209,42.407322208471136,42.81300407763444,7.893799870082364,2.7070317566831825,4.8022001875879585,5.512635265765463,29.410241332859165,1.8798505364883087,1.7685037302754765,2.580977234214525,46.74810939344973,1.6574135475315719,1.4309260907980488,2.1896504618015578,49.194352862591494,4967.156810525358,80.94811601570551,0.2399282423920248,0.14002816018132921,1.58,1.120000000000001
121,1,,1,1,2,0.3853002967031577,0.7634333217895176,0.8551530596671677,26.779808833687206,0.7468116934664514,1.0928689371577278,1.323665448405484,34.34673782659835,2.178145461617597,1.8028436502791139,2.8274658051543353,50.38555709825724,1.7261429319222295,1.5752539937403927,2.336877096943724,47.61685805011219,1.2372299335956183,1.8680365392552845,2.240602245062224,33.51713410447278,1.260343583202938,1.5924509255657135,2.0308534900518844,38.35981564735585,5.992357327391443,43.25849796243758,43.671569611193945,7.886673043918281,2.7311394097034336,4.853161047772068,5.5688683438242,29.36883997301817,1.878769937828275,1.8164370146652211,2.6132776177691417,45.96640723456393,1.6534291137109924,1.4649988827247575,2.2090834208901904,48.45787881090755,4874.941176177545,82.08484488325047,0.24094523684345442,0.07997287178869339,1.709999999999999,0.6899999999999977
122,2,,1,1,2,0.3602174369302517,0.707716470731614,0.7941153598901178,26.975435095434374,0.7196603986302763,1.0508456214123174,1.273651290345253,34.40487675120045,2.1243468318105294,1.491375174912088,2.595582665639354,54.929632764131235,1.6750430614726157,1.4190860097685356,2.1953529012230213,49.728937564898345,1.150238239918019,1.5895736917048515,1.9620888180533247,35.89003644499832,1.184976591295591,1.482590648150242,1.897957995294172,38.63397400503102,5.522027366025631,42.96925634553327,43.322624310160236,7.323007540076951,2.6201703242388583,4.797548631555424,5.466421626636687,28.641060587298895,1.9778352333146934,1.5711942005950223,2.52596188136805,51.536337420993185,1.629858540633347,1.36915664780053,2.1286213352054535,49.96818518845121,4878.534201521739,80.25041212723369,0.21412033892016005,0.12666084624383828,1.42,1.0299999999999976
123,3,,1,1,2,0.3260227210274813,0.6913558831518739,0.7643714880834256,25.247160565065656,0.6717101171372144,1.0537569798100894,1.2496392495288275,32.51519254776241,2.2646380154591284,1.5086022547563382,2.7211148641905156,56.330192582751955,1.6979728245099057,1.4180045615040593,2.212204477262549,50.13419708523537,1.0632841536169988,1.6285537187963979,1.9449319798745133,33.140554965493884,1.1386165678555429,1.4687055408218954,1.8583712369265921,37.78469548049988,5.732293580087239,41.14397116118635,41.54137157823323,7.931552463792889,2.6184780231253013,4.716197319652628,5.394343733531338,29.039454993145352,2.1077090880020815,1.6671053557817974,2.687317969076774,51.65755043456969,1.6600782171675414,1.3952529121031292,2.16854568221341,49.95381475800795,4131.587407608704,70.99989332914423,0.20745772665888595,0.1868954837412156,1.5,1.1099999999999994
124,4,,1,1,2,0.3567910710353612,0.7368782565109906,0.8187120576180843,25.835926735929558,0.7181964197965888,1.0851805863930357,1.3013158734500132,33.497468790903916,2.26999534029673,1.7442611234711303,2.862747930192534,52.461376850780475,1.7558937748496917,1.5415730503789142,2.336580924815242,48.71874102356658,1.2473953883373952,1.7857375595266374,2.1782685523942065,34.93554351971776,1.2660833314820281,1.5645385558845208,2.012646987205122,38.981084012421086,6.037240217012774,42.870762892517135,43.29377068845287,8.015919663998984,2.7498937753689146,4.826743642975564,5.555121058160453,29.671042449952292,2.0395646451462066,1.7979593751741962,2.7189118883309105,48.60250916582031,1.6878806720118562,1.4618711832561362,2.232937195575794,49.10420709392467,4228.498681811582,71.6332662141506,0.2202020873561785,0.09958647530336856,1.5700000000000003,0.7699999999999996
125,5,,1,1,2,0.3497863743459925,0.7575306247063414,0.8343878924373811,24.784920147039802,0.7125548355607653,1.0942000346188363,1.3057595909817747,33.07260782494076,2.1063419006854995,1.769712717567612,2.751101471284537,49.96359284699152,1.712837045688073,1.557440193739068,2.3150444276850135,47.720531282755566,1.2167523645768505,1.8994616499619523,2.2557572733739635,32.64270981189511,1.2514740110683533,1.6252019008818188,2.0512114515596362,37.59778822853979,5.624503974804959,42.046997159438504,42.42151594519491,7.619059661958044,2.6900340616169465,4.783860238496074,5.488315045086523,29.3496798885755,1.8441736603806849,1.7985096212618377,2.5759684290404827,45.718212228977464,1.6380458569374547,1.4698882772152035,2.2008556919808804,48.09702006526964,4252.690324438404,72.65492962750209,0.22599093912372287,0.10063502607879159,1.6300000000000008,0.6500000000000021
126,6,,1,1,2,0.36129428645401773,0.7516859693687965,0.83400561027503,25.671045220731006,0.7222574735121091,1.096517420273955,1.313014208227902,33.37222024485464,1.9042952624269414,1.7461348254122897,2.58366547273816,47.48087523278125,1.6692602975018282,1.516891012487901,2.2555239490154966,47.737933648128774,1.0356565987483002,1.8585355639561503,2.127613459494159,29.128447570590172,1.1775011087171143,1.5862954940649332,1.9755612507641327,36.58635832898634,5.289531214528696,39.87499076358296,40.22429649932115,7.55633222842233,2.648170999877861,4.660937556147672,5.360704109247398,29.60362391322569,1.7159598875257924,1.8156838765640828,2.4982446387838615,43.38255322879867,1.6140170720777347,1.4471518857693662,2.167786818265167,48.120121256920115,5124.40799753624,82.55845742952496,0.22411461155283194,0.09630516764268347,1.620000000000001,0.8300000000000018
127,7,,1,1,2,0.42652298018037327,0.7743242543300854,0.8840248319282609,28.84740265168061,0.736351695055898,1.095056769324816,1.319607194151274,33.91816625417841,1.9370937070879655,1.778135204336291,2.629467024881632,47.44994322355594,1.6455713236364318,1.5523006318636419,2.2621985396641957,46.67064300310455,1.2022147427245171,1.8526333034458367,2.2085222309636845,32.98043133218422,1.2353689622227895,1.5846922235680074,2.0093247413647024,37.93869498921951,5.337081865480213,40.659270140829356,41.00805641851093,7.478095907211004,2.6143477011359524,4.708604578049978,5.385700602045016,29.04024782752604,1.7126866045775537,1.8026878474862473,2.486559647580164,43.53342362394581,1.5927037599756972,1.4489316599278301,2.153162377105345,47.70624406639611,4565.835459800705,76.29867507522448,0.22666743996932143,0.13874213079103886,1.6400000000000006,0.7699999999999996
