File:,"C:\data\20201117 cirris\Logger_xsensor_pleine_4cm_v3_09.XSN"
Frame,Date,Time,Units,Threshold,Sensor,Rows,Columns,Average Pressure,Peak Pressure,Contact Area (cm²),Est. Load (N),Std Dev.,COP Row,COP Column,Frame Notes
1,"2020 Nov 17","15:47:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"63,39","232,02","1869,35","1579,76","37,75","17,31","18,88",""
2,"2020 Nov 17","15:47:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"63,4","232,41","1869,35","1580,12","37,76","17,31","18,88",""
3,"2020 Nov 17","15:47:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"63,49","231,71","1869,35","1582,37","37,77","17,31","18,87",""
4,"2020 Nov 17","15:47:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"63,44","232,07","1869,35","1581,13","37,77","17,31","18,88",""
5,"2020 Nov 17","15:47:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"63,44","233,32","1869,35","1581,06","37,78","17,31","18,88",""
6,"2020 Nov 17","15:47:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"63,46","234,56","1869,35","1581,47","37,81","17,30","18,88",""
7,"2020 Nov 17","15:47:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"63,48","232,38","1869,35","1582,01","37,85","17,30","18,88",""
8,"2020 Nov 17","15:47:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"63,4","232,91","1869,35","1579,97","37,82","17,30","18,88",""
9,"2020 Nov 17","15:47:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"63,41","234,86","1869,35","1580,46","37,84","17,30","18,88",""
10,"2020 Nov 17","15:47:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"63,43","235,1","1869,35","1580,78","37,8","17,30","18,89",""
11,"2020 Nov 17","15:47:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"63,44","233,48","1869,35","1581,16","37,77","17,31","18,89",""
12,"2020 Nov 17","15:47:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"63,41","233,65","1869,35","1580,24","37,76","17,31","18,89",""
