File:,"C:\data\20201117 cirris\Logger_xsensor_pleine_1cm_v1_02.XSN"
Frame,Date,Time,Units,Threshold,Sensor,Rows,Columns,Average Pressure,Peak Pressure,Contact Area (cm²),Est. Load (N),Std Dev.,COP Row,COP Column,Frame Notes
1,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,85","250,41","1970,97","1414,98","35,14","14,61","19,07",""
2,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,77","250,18","1970,97","1412,86","35,1","14,61","19,07",""
3,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,84","250,16","1970,97","1414,71","35,13","14,61","19,07",""
4,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,87","249,64","1969,35","1414,37","35,11","14,61","19,06",""
5,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,83","249,48","1969,35","1413,47","35,09","14,61","19,07",""
6,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,84","249,52","1969,35","1413,62","35,1","14,61","19,06",""
7,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,81","250,08","1970,97","1413,99","35,13","14,60","19,06",""
8,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,85","249,63","1969,35","1413,77","35,13","14,60","19,06",""
9,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,82","249,61","1970,97","1414,22","35,15","14,60","19,06",""
10,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,8","249,96","1970,97","1413,77","35,15","14,60","19,07",""
11,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,82","250,19","1970,97","1414,27","35,15","14,60","19,07",""
12,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,83","249,47","1969,35","1413,24","35,14","14,60","19,06",""
13,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,75","250,03","1970,97","1412,38","35,15","14,59","19,07",""
14,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,81","249,3","1969,35","1412,89","35,16","14,59","19,06",""
15,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,7","249,45","1970,97","1411,05","35,14","14,59","19,06",""
16,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,7","249,05","1969,35","1410,0","35,11","14,59","19,06",""
17,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,7","249,56","1970,97","1411,2","35,14","14,59","19,06",""
18,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,68","249,54","1970,97","1410,6","35,12","14,59","19,06",""
19,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,7","249,5","1970,97","1411,05","35,15","14,59","19,06",""
20,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,73","249,5","1970,97","1411,95","35,18","14,59","19,06",""
21,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,71","249,11","1970,97","1411,32","35,2","14,58","19,06",""
22,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,76","248,8","1969,35","1411,61","35,24","14,57","19,05",""
23,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,7","248,82","1969,35","1410,0","35,24","14,56","19,05",""
24,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,67","248,67","1969,35","1409,15","35,32","14,55","19,06",""
25,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,63","248,7","1967,74","1407,05","35,31","14,54","19,06",""
26,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,55","248,93","1969,35","1406,13","35,34","14,53","19,06",""
27,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,58","248,19","1966,13","1404,43","35,25","14,53","19,07",""
28,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,56","248,44","1967,74","1405,04","35,27","14,53","19,07",""
29,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,51","247,97","1966,13","1402,75","35,16","14,54","19,07",""
30,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,45","248,13","1967,74","1402,17","35,18","14,54","19,07",""
31,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,48","248,35","1967,74","1403,14","35,21","14,54","19,07",""
32,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,46","248,32","1969,35","1403,75","35,26","14,53","19,07",""
33,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,51","248,42","1967,74","1403,88","35,27","14,53","19,07",""
34,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,43","247,76","1967,74","1401,65","35,25","14,52","19,07",""
35,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,44","248,2","1967,74","1402,07","35,25","14,52","19,08",""
36,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,45","247,66","1967,74","1402,19","35,21","14,53","19,07",""
37,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,47","247,6","1967,74","1402,78","35,2","14,54","19,07",""
38,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,41","247,97","1969,35","1402,35","35,2","14,54","19,08",""
39,"2020 Nov 17","11:14:09",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,43","247,94","1969,35","1402,97","35,2","14,54","19,08",""
