File:,"C:\data\20201117 cirris\Logger_xsensor_pleine_4cm_v3_03.XSN"
Frame,Date,Time,Units,Threshold,Sensor,Rows,Columns,Average Pressure,Peak Pressure,Contact Area (cm²),Est. Load (N),Std Dev.,COP Row,COP Column,Frame Notes
1,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"61,06","229,61","1901,61","1547,98","36,83","16,53","18,93",""
2,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"60,98","229,57","1903,23","1547,43","36,85","16,53","18,93",""
3,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"61,05","229,14","1901,61","1547,72","36,83","16,53","18,93",""
4,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"61,01","228,45","1901,61","1546,81","36,81","16,53","18,93",""
5,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"61,05","227,65","1901,61","1547,78","36,82","16,53","18,93",""
6,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"61,04","228,36","1901,61","1547,42","36,81","16,53","18,93",""
7,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"61,02","228,49","1901,61","1546,97","36,8","16,53","18,93",""
8,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"60,97","228,75","1903,23","1547,19","36,82","16,53","18,93",""
9,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"60,99","228,64","1901,61","1546,21","36,79","16,53","18,93",""
10,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"61,05","227,98","1901,61","1547,83","36,82","16,53","18,93",""
11,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"61,0","228,85","1901,61","1546,64","36,81","16,53","18,93",""
12,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"61,05","227,84","1901,61","1547,77","36,82","16,53","18,93",""
13,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"61,0","228,18","1903,23","1547,7","36,84","16,53","18,93",""
14,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"60,98","228,96","1903,23","1547,39","36,83","16,53","18,93",""
15,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"61,04","226,97","1900,0","1546,15","36,77","16,53","18,93",""
16,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"61,0","227,65","1903,23","1547,79","36,84","16,53","18,93",""
17,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"61,04","228,78","1903,23","1548,84","36,86","16,53","18,93",""
18,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"60,99","228,43","1901,61","1546,3","36,79","16,53","18,93",""
19,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"60,97","227,94","1903,23","1547,11","36,82","16,53","18,93",""
20,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"60,98","228,13","1903,23","1547,24","36,83","16,53","18,93",""
21,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"61,02","228,25","1901,61","1546,96","36,79","16,53","18,93",""
22,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"61,02","227,13","1901,61","1547,1","36,8","16,53","18,93",""
23,"2020 Nov 17","15:38:17",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"61,04","226,61","1901,61","1547,56","36,81","16,53","18,93",""
