File:,"C:\data\20201120 cirris\Logger_xsensor_pleine_dda_v1_05.XSN"
Frame,Date,Time,Units,Threshold,Sensor,Rows,Columns,Average Pressure,Peak Pressure,Contact Area (cm²),Est. Load (N),Std Dev.,COP Row,COP Column,Frame Notes
1,"2020 Nov 20","15:39:11",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,88","256,0","2054,84","2023,91","45,66","15,24","18,12",""
2,"2020 Nov 20","15:39:11",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,84","256,0","2054,84","2022,8","45,63","15,24","18,12",""
3,"2020 Nov 20","15:39:11",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,81","256,0","2056,45","2023,53","45,66","15,24","18,12",""
4,"2020 Nov 20","15:39:11",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,79","256,0","2056,45","2023,0","45,64","15,24","18,12",""
5,"2020 Nov 20","15:39:11",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,78","256,0","2056,45","2022,81","45,64","15,24","18,12",""
6,"2020 Nov 20","15:39:11",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,74","256,0","2056,45","2021,86","45,61","15,24","18,12",""
7,"2020 Nov 20","15:39:11",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,78","256,0","2054,84","2021,34","45,6","15,24","18,13",""
8,"2020 Nov 20","15:39:11",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,8","256,0","2054,84","2021,72","45,61","15,24","18,12",""
9,"2020 Nov 20","15:39:11",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,7","256,0","2054,84","2019,0","45,57","15,23","18,12",""
10,"2020 Nov 20","15:39:11",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,72","256,0","2054,84","2019,69","45,58","15,23","18,13",""
11,"2020 Nov 20","15:39:11",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,73","256,0","2056,45","2021,33","45,63","15,24","18,13",""
12,"2020 Nov 20","15:39:11",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,78","256,0","2054,84","2021,11","45,61","15,23","18,13",""
13,"2020 Nov 20","15:39:11",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"73,75","256,0","2054,84","2020,55","45,6","15,24","18,13",""
