File:,"C:\data\20201117 cirris\Logger_xsensor_pleine_1cm_v1_00.XSN"
Frame,Date,Time,Units,Threshold,Sensor,Rows,Columns,Average Pressure,Peak Pressure,Contact Area (cm²),Est. Load (N),Std Dev.,COP Row,COP Column,Frame Notes
1,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,18","248,2","1970,97","1397,44","34,38","14,65","19,00",""
2,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,16","248,9","1970,97","1397,0","34,37","14,65","19,00",""
3,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,16","248,98","1970,97","1396,79","34,39","14,64","19,00",""
4,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,19","248,86","1970,97","1397,68","34,41","14,64","19,00",""
5,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,19","248,42","1970,97","1397,6","34,41","14,64","19,00",""
6,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,2","248,7","1970,97","1398,08","34,43","14,64","19,00",""
7,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,17","248,04","1970,97","1397,2","34,39","14,64","19,00",""
8,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,22","248,46","1970,97","1398,54","34,43","14,65","19,01",""
9,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,21","248,42","1970,97","1398,27","34,42","14,65","19,00",""
10,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,2","249,21","1970,97","1397,94","34,43","14,64","19,00",""
11,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,23","249,04","1970,97","1398,83","34,44","14,64","19,01",""
12,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,23","248,22","1970,97","1398,84","34,44","14,64","19,00",""
13,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,19","248,25","1970,97","1397,77","34,41","14,65","19,00",""
14,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,16","248,59","1970,97","1396,85","34,38","14,65","19,01",""
15,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,21","248,39","1970,97","1398,1","34,4","14,65","19,01",""
16,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,21","249,07","1970,97","1398,1","34,41","14,65","19,00",""
17,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,21","249,2","1970,97","1398,29","34,42","14,65","19,00",""
18,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,18","248,88","1970,97","1397,42","34,42","14,64","19,00",""
19,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,17","248,32","1970,97","1397,29","34,43","14,64","19,00",""
20,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,11","248,33","1970,97","1395,47","34,39","14,64","19,00",""
21,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,13","248,34","1970,97","1396,09","34,39","14,64","19,00",""
22,"2020 Nov 17","11:09:02",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,15","248,64","1970,97","1396,74","34,41","14,64","19,01",""
23,"2020 Nov 17","11:09:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,17","248,42","1970,97","1397,08","34,41","14,64","19,00",""
24,"2020 Nov 17","11:09:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,2","249,63","1970,97","1397,96","34,44","14,64","19,01",""
25,"2020 Nov 17","11:09:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,24","249,43","1970,97","1398,99","34,45","14,64","19,00",""
26,"2020 Nov 17","11:09:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,23","248,94","1970,97","1398,63","34,45","14,64","19,00",""
27,"2020 Nov 17","11:09:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,21","248,63","1970,97","1398,23","34,44","14,65","19,00",""
28,"2020 Nov 17","11:09:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,23","249,71","1970,97","1398,82","34,44","14,65","19,00",""
29,"2020 Nov 17","11:09:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,23","249,5","1970,97","1398,79","34,44","14,65","19,00",""
30,"2020 Nov 17","11:09:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,25","249,59","1970,97","1399,27","34,45","14,65","19,01",""
31,"2020 Nov 17","11:09:03",mmHg,"5,0","LX100:36.36.02 S0465",36,36,"53,22","248,61","1970,97","1398,53","34,45","14,64","19,00",""
